#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.1128530e+06  8.1128530e+04
   4.000e+01    2.4435913e+06  2.4435913e+04
   1.000e+00    1.9470847e+06  1.9470847e+04
   3.600e+01    2.3900465e+06  2.3900465e+04
   2.000e+00    1.9698007e+06  1.9698007e+04
   3.200e+01    2.3397468e+06  2.3397468e+04
   3.000e+00    1.9535750e+06  1.9535750e+04
   3.000e+01    2.3081067e+06  2.3081067e+04
   4.000e+00    1.9811587e+06  1.9811587e+04
   2.800e+01    2.2886358e+06  2.2886358e+04
   5.000e+00    1.9519524e+06  1.9519524e+04
   2.600e+01    2.2342797e+06  2.2342797e+04
   6.000e+00    2.0022521e+06  2.0022521e+04
   2.400e+01    2.1799236e+06  2.1799236e+04
   7.000e+00    2.0087424e+06  2.0087424e+04
   2.200e+01    2.1353029e+06  2.1353029e+04
   8.000e+00    1.9673669e+06  1.9673669e+04
   2.000e+01    2.0468728e+06  2.0468728e+04
   9.000e+00    1.9714233e+06  1.9714233e+04
   1.800e+01    2.0192891e+06  2.0192891e+04
   1.000e+01    1.9819700e+06  1.9819700e+04
   1.600e+01    1.9990070e+06  1.9990070e+04
   1.100e+01    1.9057092e+06  1.9057092e+04
   1.400e+01    2.0079311e+06  2.0079311e+04
   1.200e+01    1.9811587e+06  1.9811587e+04
   1.000e+00    1.9584427e+06  1.9584427e+04
   4.000e+01    2.4273656e+06  2.4273656e+04
   2.000e+00    1.9949506e+06  1.9949506e+04
   3.600e+01    2.4095173e+06  2.4095173e+04
