#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.2873900e+07  1.2873900e+05
   4.000e+01    6.7703840e+06  6.7703840e+04
   1.000e+00    5.0092345e+06  5.0092345e+04
   3.600e+01    6.7716714e+06  6.7716714e+04
   2.000e+00    4.9448650e+06  4.9448650e+04
   3.200e+01    6.6944280e+06  6.6944280e+04
   3.000e+00    4.9113928e+06  4.9113928e+04
   3.000e+01    6.7163136e+06  6.7163136e+04
   4.000e+00    4.9049559e+06  4.9049559e+04
   2.800e+01    6.6931406e+06  6.6931406e+04
   5.000e+00    4.8907946e+06  4.8907946e+04
   2.600e+01    6.7536479e+06  6.7536479e+04
   6.000e+00    4.9693254e+06  4.9693254e+04
   2.400e+01    6.6416450e+06  6.6416450e+04
   7.000e+00    5.0748914e+06  5.0748914e+04
   2.200e+01    6.6236215e+06  6.6236216e+04
   8.000e+00    5.1881817e+06  5.1881817e+04
   2.000e+01    6.4408122e+06  6.4408122e+04
   9.000e+00    5.3297946e+06  5.3297946e+04
   1.800e+01    6.3455453e+06  6.3455453e+04
   1.000e+01    5.5126040e+06  5.5126040e+04
   1.600e+01    6.2155189e+06  6.2155189e+04
   1.100e+01    5.6979881e+06  5.6979881e+04
   1.400e+01    6.0713312e+06  6.0713312e+04
   1.200e+01    5.7443342e+06  5.7443342e+04
   1.000e+00    4.9976480e+06  4.9976480e+04
   4.000e+01    6.8051435e+06  6.8051435e+04
   2.000e+00    4.9616011e+06  4.9616011e+04
   3.600e+01    6.7703840e+06  6.7703840e+04
