0.000e+00	1.8086220e+07	1.8086220e+05
4.000e+01	1.6378881e+07	1.6378881e+05
1.000e+00	1.1931479e+07	1.1931479e+05
3.600e+01	1.6311962e+07	1.6311962e+05
2.000e+00	1.3385611e+07	1.3385611e+05
3.200e+01	1.6387924e+07	1.6387924e+05
3.000e+00	1.4666116e+07	1.4666116e+05
2.800e+01	1.6328239e+07	1.6328239e+05
4.000e+00	1.5241258e+07	1.5241258e+05
2.400e+01	1.6395158e+07	1.6395158e+05
5.000e+00	1.5545106e+07	1.5545106e+05
2.000e+01	1.6362603e+07	1.6362603e+05
6.000e+00	1.5731394e+07	1.5731394e+05
1.800e+01	1.6257703e+07	1.6257703e+05
7.000e+00	1.6046094e+07	1.6046094e+05
1.600e+01	1.6264938e+07	1.6264938e+05
8.000e+00	1.6103970e+07	1.6103970e+05
1.400e+01	1.6225148e+07	1.6225148e+05
9.000e+00	1.6138334e+07	1.6138334e+05
1.200e+01	1.6179932e+07	1.6179932e+05
1.000e+01	1.6172698e+07	1.6172698e+05
1.000e+00	1.1944140e+07	1.1944140e+05
4.000e+01	1.6387924e+07	1.6387924e+05
2.000e+00	1.3438061e+07	1.3438061e+05
3.600e+01	1.6402393e+07	1.6402393e+05
