#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00   -1.2485140e+07  3.1013680e+04
   4.000e+01   -4.1925100e+06  3.1013680e+04
   1.000e+00   -3.4846026e+06  3.1013680e+04
   3.600e+01   -4.0476824e+06  3.1013680e+04
   2.000e+00   -3.4296680e+06  3.1013680e+04
   3.200e+01   -3.9390617e+06  3.1013680e+04
   3.000e+00   -3.4983362e+06  3.1013680e+04
   3.000e+01   -3.8067192e+06  3.1013680e+04
   4.000e+00   -3.5370402e+06  3.1013680e+04
   2.800e+01   -3.8241984e+06  3.1013680e+04
   5.000e+00   -3.5170639e+06  3.1013680e+04
   2.600e+01   -3.7430450e+06  3.1013680e+04
   6.000e+00   -3.5457798e+06  3.1013680e+04
   2.400e+01   -3.7143291e+06  3.1013680e+04
   7.000e+00   -3.4746145e+06  3.1013680e+04
   2.200e+01   -3.5882292e+06  3.1013680e+04
   8.000e+00   -3.5357916e+06  3.1013680e+04
   2.000e+01   -3.6618916e+06  3.1013680e+04
   9.000e+00   -3.5632590e+06  3.1013680e+04
   1.800e+01   -3.5807382e+06  3.1013680e+04
   1.000e+01   -3.5083243e+06  3.1013680e+04
   1.600e+01   -3.6431639e+06  3.1013680e+04
   1.100e+01   -3.5520223e+06  3.1013680e+04
   1.400e+01   -3.5657560e+06  3.1013680e+04
   1.200e+01   -3.6244361e+06  3.1013680e+04
   1.000e+00   -3.4696204e+06  3.1013680e+04
   4.000e+01   -4.2212258e+06  3.1013680e+04
   2.000e+00   -3.4846026e+06  3.1013680e+04
   3.600e+01   -4.0489309e+06  3.1013680e+04
