0.000e+00	2.3522020e+07	2.3522020e+05
4.000e+01	1.8001402e+07	1.8001402e+05
1.000e+00	1.2786570e+07	1.2786570e+05
3.600e+01	1.7991993e+07	1.7991993e+05
2.000e+00	1.2525476e+07	1.2525476e+05
3.200e+01	1.7947301e+07	1.7947301e+05
3.000e+00	1.3162922e+07	1.3162922e+05
2.800e+01	1.7872031e+07	1.7872031e+05
4.000e+00	1.4233174e+07	1.4233174e+05
2.400e+01	1.7850861e+07	1.7850861e+05
5.000e+00	1.5044684e+07	1.5044684e+05
2.000e+01	1.7808521e+07	1.7808521e+05
6.000e+00	1.5802093e+07	1.5802093e+05
1.800e+01	1.7700320e+07	1.7700320e+05
7.000e+00	1.6241955e+07	1.6241955e+05
1.600e+01	1.7606232e+07	1.7606232e+05
8.000e+00	1.6521867e+07	1.6521867e+05
1.400e+01	1.7559188e+07	1.7559188e+05
9.000e+00	1.6820597e+07	1.6820597e+05
1.200e+01	1.7319263e+07	1.7319263e+05
1.000e+01	1.7004068e+07	1.7004068e+05
1.000e+00	1.2746583e+07	1.2746583e+05
4.000e+01	1.7916723e+07	1.7916723e+05
2.000e+00	1.2558406e+07	1.2558406e+05
3.600e+01	1.7947301e+07	1.7947301e+05
