#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1350200e+07  1.3471790e+04
   4.000e+01    6.3163863e+06  1.3471790e+04
   1.000e+00    5.0485690e+06  1.3471790e+04
   3.600e+01    6.0723570e+06  1.3471790e+04
   2.000e+00    5.0451639e+06  1.3471790e+04
   3.200e+01    5.9327495e+06  1.3471790e+04
   3.000e+00    5.1450457e+06  1.3471790e+04
   3.000e+01    5.7817919e+06  1.3471790e+04
   4.000e+00    5.0667293e+06  1.3471790e+04
   2.800e+01    5.7159607e+06  1.3471790e+04
   5.000e+00    5.0882947e+06  1.3471790e+04
   2.600e+01    5.5877035e+06  1.3471790e+04
   6.000e+00    5.1007799e+06  1.3471790e+04
   2.400e+01    5.4753365e+06  1.3471790e+04
   7.000e+00    5.0837546e+06  1.3471790e+04
   2.200e+01    5.3402691e+06  1.3471790e+04
   8.000e+00    5.1688811e+06  1.3471790e+04
   2.000e+01    5.2937333e+06  1.3471790e+04
   9.000e+00    5.0678643e+06  1.3471790e+04
   1.800e+01    5.0996449e+06  1.3471790e+04
   1.000e+01    5.0928347e+06  1.3471790e+04
   1.600e+01    5.1325604e+06  1.3471790e+04
   1.100e+01    5.1325604e+06  1.3471790e+04
   1.400e+01    5.1711511e+06  1.3471790e+04
   1.200e+01    5.1109951e+06  1.3471790e+04
   1.000e+00    5.0587841e+06  1.3471790e+04
   4.000e+01    6.3390867e+06  1.3471790e+04
   2.000e+00    4.9895479e+06  1.3471790e+04
   3.600e+01    6.0814372e+06  1.3471790e+04
