#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.3333370e+07  1.3474770e+04
   4.000e+01    8.3213562e+06  1.3474770e+04
   1.000e+00    6.3386841e+06  1.3474770e+04
   3.600e+01    8.3093562e+06  1.3474770e+04
   2.000e+00    6.2520172e+06  1.3474770e+04
   3.200e+01    8.2933561e+06  1.3474770e+04
   3.000e+00    6.4626844e+06  1.3474770e+04
   3.000e+01    8.2560227e+06  1.3474770e+04
   4.000e+00    6.7333518e+06  1.3474770e+04
   2.800e+01    8.1840225e+06  1.3474770e+04
   5.000e+00    7.0120193e+06  1.3474770e+04
   2.600e+01    8.1653558e+06  1.3474770e+04
   6.000e+00    7.2800200e+06  1.3474770e+04
   2.400e+01    8.1546891e+06  1.3474770e+04
   7.000e+00    7.5400207e+06  1.3474770e+04
   2.200e+01    8.1933559e+06  1.3474770e+04
   8.000e+00    7.6040209e+06  1.3474770e+04
   2.000e+01    8.1813558e+06  1.3474770e+04
   9.000e+00    7.7080212e+06  1.3474770e+04
   1.800e+01    8.1040223e+06  1.3474770e+04
   1.000e+01    7.7626880e+06  1.3474770e+04
   1.600e+01    8.0693555e+06  1.3474770e+04
   1.100e+01    7.8573549e+06  1.3474770e+04
   1.400e+01    8.0013553e+06  1.3474770e+04
   1.200e+01    7.8866884e+06  1.3474770e+04
   1.000e+00    6.3413508e+06  1.3474770e+04
   4.000e+01    8.2973562e+06  1.3474770e+04
   2.000e+00    6.3280174e+06  1.3474770e+04
   3.600e+01    8.1853558e+06  1.3474770e+04
