#
#       Peak Name  Conv_flg Overlap_flg
#          20N-HN         1           4
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.547     9.022
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2054782e+02  8.1041925e-05
# w1(Hz)        1.4258589e+01  1.2599506e-02
# g1            7.7784372e-01  4.3296990e-03
# f02(ppm)      9.0218724e+00  1.0166905e-05
# w2(Hz)        1.6547939e+01  1.5884357e-02
# g2            5.5329176e-01  3.6092055e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.3632539e+04  1.4860756e+02
   3.000e+01    4.6075923e+04  1.3958115e+02
   1.000e+00    4.6582354e+04  1.3906926e+02
   2.800e+01    4.6490205e+04  1.4004566e+02
   2.000e+00    4.6342264e+04  1.3898086e+02
   2.600e+01    4.6230673e+04  1.3974407e+02
   3.000e+00    4.6337605e+04  1.3915063e+02
   2.400e+01    4.6177611e+04  1.3968744e+02
   4.000e+00    4.6287375e+04  1.3927162e+02
   2.200e+01    4.6351776e+04  1.3989233e+02
   5.000e+00    4.6639131e+04  1.3978402e+02
   2.000e+01    4.6345937e+04  1.3987783e+02
   6.000e+00    4.6413332e+04  1.3964062e+02
   1.800e+01    4.6423536e+04  1.3991781e+02
   7.000e+00    4.6262377e+04  1.3957011e+02
   1.600e+01    4.6370066e+04  1.3987276e+02
   8.000e+00    4.6327643e+04  1.3966362e+02
   1.400e+01    4.6505471e+04  1.3997714e+02
   9.000e+00    4.6439677e+04  1.3979058e+02
   1.300e+01    4.6341360e+04  1.3980330e+02
   1.000e+01    4.6576565e+04  1.4004996e+02
   1.200e+01    4.6299754e+04  1.3973171e+02
   1.100e+01    4.6524406e+04  1.3995386e+02
   2.000e+00    4.6287577e+04  1.3894072e+02
   2.800e+01    4.6560910e+04  1.4010842e+02
   8.000e+00    4.6148297e+04  1.3948635e+02
