#
#       Peak Name  Conv_flg Overlap_flg
#         159N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   111.430     6.724
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1141212e+02  3.3108501e-04
# w1(Hz)        2.4415842e+01  6.0239631e-02
# g1            5.0645472e-01  1.8940110e-02
# f02(ppm)      6.7215499e+00  1.9247756e-05
# w2(Hz)        1.4821752e+01  2.9900934e-02
# g2            6.9407986e-01  8.4753762e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.2241306e+03  7.1951270e+01
   3.000e+01    7.9084086e+03  7.0080017e+01
   1.000e+00    6.7872396e+03  6.3651135e+01
   2.800e+01    7.7248988e+03  6.9003700e+01
   2.000e+00    7.4558546e+03  6.7441749e+01
   2.600e+01    7.4765683e+03  6.7561302e+01
   3.000e+00    7.3362492e+03  6.6753809e+01
   2.400e+01    7.3053657e+03  6.6576842e+01
   4.000e+00    7.3253542e+03  6.6691344e+01
   2.200e+01    7.8498805e+03  6.9735809e+01
   5.000e+00    7.5304529e+03  6.7872865e+01
   2.000e+01    7.7916101e+03  6.9393976e+01
   6.000e+00    7.6129135e+03  6.8351186e+01
   1.800e+01    7.7882742e+03  6.9374431e+01
   7.000e+00    7.9538829e+03  7.0348052e+01
   1.600e+01    7.7947862e+03  6.9412584e+01
   8.000e+00    7.4406558e+03  6.7354105e+01
   1.400e+01    7.8724815e+03  6.9868625e+01
   9.000e+00    8.1902004e+03  7.1749031e+01
   1.300e+01    7.9055802e+03  7.0063367e+01
   1.000e+01    7.5827383e+03  6.8175935e+01
   1.200e+01    7.9576822e+03  7.0370468e+01
   1.100e+01    7.6722128e+03  6.8696296e+01
   2.000e+00    7.3448131e+03  6.6802932e+01
   2.800e+01    7.6447790e+03  6.8536519e+01
   8.000e+00    7.5464495e+03  6.7965505e+01
