#
#       Peak Name  Conv_flg Overlap_flg
#          46N-HN         1           7
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.347     8.694
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1835625e+02  9.3876168e-05
# w1(Hz)        1.4762416e+01  1.3966605e-02
# g1            6.9318240e-01  5.2139787e-03
# f02(ppm)      8.6911724e+00  1.1808724e-05
# w2(Hz)        1.6778059e+01  1.7297729e-02
# g2            4.8948686e-01  3.5637598e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.5868675e+04  2.0801145e+02
   3.000e+01    5.7312061e+04  1.9353658e+02
   1.000e+00    5.7475964e+04  1.8963219e+02
   2.800e+01    5.7575819e+04  1.9384493e+02
   2.000e+00    5.7388696e+04  1.9041442e+02
   2.600e+01    5.7585641e+04  1.9378392e+02
   3.000e+00    5.7481252e+04  1.9129314e+02
   2.400e+01    5.7414217e+04  1.9364173e+02
   4.000e+00    5.7463636e+04  1.9179342e+02
   2.200e+01    5.7407982e+04  1.9370948e+02
   5.000e+00    5.7425002e+04  1.9208656e+02
   2.000e+01    5.7487441e+04  1.9360995e+02
   6.000e+00    5.7371178e+04  1.9248479e+02
   1.800e+01    5.7615540e+04  1.9383374e+02
   7.000e+00    5.7715155e+04  1.9323549e+02
   1.600e+01    5.7569200e+04  1.9364636e+02
   8.000e+00    5.7480200e+04  1.9322420e+02
   1.400e+01    5.7718209e+04  1.9380055e+02
   9.000e+00    5.7224307e+04  1.9283471e+02
   1.300e+01    5.7602912e+04  1.9355320e+02
   1.000e+01    5.7236487e+04  1.9286977e+02
   1.200e+01    5.7532447e+04  1.9332782e+02
   1.100e+01    5.7648916e+04  1.9355022e+02
   2.000e+00    5.7484911e+04  1.9045732e+02
   2.800e+01    5.7459102e+04  1.9357608e+02
   8.000e+00    5.7566477e+04  1.9311406e+02
