#
#       Peak Name  Conv_flg Overlap_flg
#         259N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   111.472     7.421
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1145253e+02  5.9446499e-04
# w1(Hz)        2.2770836e+01  1.1111892e-01
# g1            3.2828273e-01  2.5812699e-02
# f02(ppm)      7.4185866e+00  4.1962550e-05
# w2(Hz)        1.6371073e+01  7.2277777e-02
# g2            3.8600444e-01  1.3825564e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.0737588e+04  1.5167577e+02
   3.000e+01    1.0726392e+04  1.5158892e+02
   1.000e+00    8.4863858e+03  1.3513637e+02
   2.800e+01    1.0475503e+04  1.4965337e+02
   2.000e+00    9.5331029e+03  1.4258076e+02
   2.600e+01    1.0172784e+04  1.4734649e+02
   3.000e+00    9.9196274e+03  1.4544224e+02
   2.400e+01    1.0054049e+04  1.4645047e+02
   4.000e+00    9.7500460e+03  1.4417983e+02
   2.200e+01    1.0431349e+04  1.4931494e+02
   5.000e+00    9.9740000e+03  1.4584927e+02
   2.000e+01    1.0383887e+04  1.4895187e+02
   6.000e+00    1.0118864e+04  1.4693897e+02
   1.800e+01    1.0957436e+04  1.5338954e+02
   7.000e+00    1.0192636e+04  1.4749680e+02
   1.600e+01    1.0421795e+04  1.4924178e+02
   8.000e+00    1.0198040e+04  1.4753774e+02
   1.400e+01    1.0523518e+04  1.5002218e+02
   9.000e+00    1.0402563e+04  1.4909465e+02
   1.300e+01    1.0233863e+04  1.4780936e+02
   1.000e+01    1.0598217e+04  1.5059747e+02
   1.200e+01    1.0436402e+04  1.4935363e+02
   1.100e+01    9.9632354e+03  1.4576859e+02
   2.000e+00    9.4331382e+03  1.4185011e+02
   2.800e+01    1.0800406e+04  1.5216387e+02
   8.000e+00    1.0026265e+04  1.4624154e+02
