#
#       Peak Name  Conv_flg Overlap_flg
#           9N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.322     8.447
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1832421e+02  1.4075365e-04
# w1(Hz)        1.4693800e+01  2.3068578e-02
# g1            6.7925245e-01  7.1852171e-03
# f02(ppm)      8.4472639e+00  1.9731141e-05
# w2(Hz)        1.9267899e+01  3.5176770e-02
# g2            3.2935755e-01  5.6961209e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.2917160e+04  2.8234892e+02
   3.000e+01    5.5484140e+04  2.6974432e+02
   1.000e+00    5.3835410e+04  2.6708955e+02
   2.800e+01    5.5775306e+04  2.7021871e+02
   2.000e+00    5.4672233e+04  2.6843027e+02
   2.600e+01    5.5385947e+04  2.6958471e+02
   3.000e+00    5.5281373e+04  2.6941494e+02
   2.400e+01    5.5709920e+04  2.7011204e+02
   4.000e+00    5.5253892e+04  2.6937036e+02
   2.200e+01    5.5406115e+04  2.6961748e+02
   5.000e+00    5.5421895e+04  2.6964312e+02
   2.000e+01    5.5564841e+04  2.6987564e+02
   6.000e+00    5.5422521e+04  2.6964414e+02
   1.800e+01    5.5540822e+04  2.6983654e+02
   7.000e+00    5.5528760e+04  2.6981691e+02
   1.600e+01    5.5517906e+04  2.6979925e+02
   8.000e+00    5.5307245e+04  2.6945692e+02
   1.400e+01    5.5548559e+04  2.6984914e+02
   9.000e+00    5.5573994e+04  2.6989054e+02
   1.300e+01    5.5330717e+04  2.6949502e+02
   1.000e+01    5.5609858e+04  2.6994895e+02
   1.200e+01    5.5483864e+04  2.6974388e+02
   1.100e+01    5.5663713e+04  2.7003670e+02
   2.000e+00    5.4608114e+04  2.6832705e+02
   2.800e+01    5.5299345e+04  2.6944410e+02
   8.000e+00    5.5212118e+04  2.6930262e+02
