#
#       Peak Name  Conv_flg Overlap_flg
#          29N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.123     7.902
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1712614e+02  1.4734866e-04
# w1(Hz)        1.3810533e+01  2.3434134e-02
# g1            7.3571597e-01  7.7899073e-03
# f02(ppm)      7.9004674e+00  1.8604394e-05
# w2(Hz)        1.6609626e+01  3.0736763e-02
# g2            4.8795922e-01  6.2994544e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.2511280e+04  2.5808703e+02
   3.000e+01    4.5891113e+04  2.4649979e+02
   1.000e+00    4.5261246e+04  2.4545233e+02
   2.800e+01    4.5883327e+04  2.4648678e+02
   2.000e+00    4.5695512e+04  2.4617344e+02
   2.600e+01    4.5884304e+04  2.4648841e+02
   3.000e+00    4.5589658e+04  2.4599723e+02
   2.400e+01    4.5848058e+04  2.4642787e+02
   4.000e+00    4.5620739e+04  2.4604894e+02
   2.200e+01    4.5801790e+04  2.4635064e+02
   5.000e+00    4.5835072e+04  2.4640619e+02
   2.000e+01    4.5874364e+04  2.4647181e+02
   6.000e+00    4.5738166e+04  2.4624452e+02
   1.800e+01    4.5564272e+04  2.4595501e+02
   7.000e+00    4.5956019e+04  2.4660829e+02
   1.600e+01    4.5905324e+04  2.4652354e+02
   8.000e+00    4.5941855e+04  2.4658461e+02
   1.400e+01    4.5801411e+04  2.4635001e+02
   9.000e+00    4.5845041e+04  2.4642283e+02
   1.300e+01    4.6033894e+04  2.4673862e+02
   1.000e+01    4.5996715e+04  2.4667638e+02
   1.200e+01    4.5977097e+04  2.4664355e+02
   1.100e+01    4.5729006e+04  2.4622925e+02
   2.000e+00    4.5645961e+04  2.4609092e+02
   2.800e+01    4.5644963e+04  2.4608926e+02
   8.000e+00    4.5810331e+04  2.4636489e+02
