50N-HN      499.2 5.0e-01 1.000e+04 1.3e+01  1.0  1.00000  0.00497  0.99955
50N-HN      499.2 5.0e-01 7.500e+02 1.3e+01  1.0  0.41152  0.00497  0.41598
50N-HN      499.2 5.0e-01 7.250e+02 1.3e+01  1.0  0.40954  0.00497  0.41139
50N-HN      499.2 5.0e-01 7.000e+02 1.3e+01  1.0  0.40439  0.00497  0.40413
50N-HN      499.2 5.0e-01 6.750e+02 1.3e+01  1.0  0.39505  0.00497  0.39184
50N-HN      499.2 5.0e-01 6.500e+02 1.3e+01  1.0  0.37571  0.00497  0.36868
50N-HN      499.2 5.0e-01 6.250e+02 1.3e+01  1.0  0.31698  0.00497  0.31871
50N-HN      499.2 5.0e-01 6.000e+02 1.3e+01  1.0  0.19553  0.00497  0.19503
50N-HN      499.2 5.0e-01 5.750e+02 1.3e+01  1.0  0.00975  0.00497  0.00724
50N-HN      499.2 5.0e-01 5.500e+02 1.3e+01  1.0  0.01008  0.00497  0.01287
50N-HN      499.2 5.0e-01 5.250e+02 1.3e+01  1.0  0.19992  0.00497  0.20351
50N-HN      499.2 5.0e-01 5.000e+02 1.3e+01  1.0  0.32309  0.00497  0.31813
50N-HN      499.2 5.0e-01 4.750e+02 1.3e+01  1.0  0.36594  0.00497  0.36557
50N-HN      499.2 5.0e-01 4.500e+02 1.3e+01  1.0  0.39011  0.00497  0.38807
50N-HN      499.2 5.0e-01 4.250e+02 1.3e+01  1.0  0.40565  0.00497  0.40018
50N-HN      499.2 5.0e-01 4.000e+02 1.3e+01  1.0  0.40605  0.00497  0.40731
50N-HN      499.2 5.0e-01 3.750e+02 1.3e+01  1.0  0.40786  0.00497  0.41172
50N-HN      499.2 5.0e-01 3.500e+02 1.3e+01  1.0  0.41611  0.00497  0.41451
50N-HN      499.2 5.0e-01 3.250e+02 1.3e+01  1.0  0.41401  0.00497  0.41617
50N-HN      499.2 5.0e-01 3.000e+02 1.3e+01  1.0  0.41299  0.00497  0.41693
50N-HN      499.2 5.0e-01 2.750e+02 1.3e+01  1.0  0.41808  0.00497  0.41678
50N-HN      499.2 5.0e-01 2.500e+02 1.3e+01  1.0  0.41292  0.00497  0.41542
50N-HN      499.2 5.0e-01 2.250e+02 1.3e+01  1.0  0.41240  0.00497  0.41200
50N-HN      499.2 5.0e-01 2.000e+02 1.3e+01  1.0  0.40354  0.00497  0.40415
50N-HN      499.2 5.0e-01 1.750e+02 1.3e+01  1.0  0.37685  0.00497  0.38451
50N-HN      499.2 5.0e-01 1.500e+02 1.3e+01  1.0  0.33675  0.00497  0.33629
50N-HN      499.2 5.0e-01 1.250e+02 1.3e+01  1.0  0.37489  0.00497  0.37556
50N-HN      499.2 5.0e-01 1.000e+02 1.3e+01  1.0  0.40630  0.00497  0.40825
50N-HN      499.2 5.0e-01 7.500e+01 1.3e+01  1.0  0.41861  0.00497  0.41859
50N-HN      499.2 5.0e-01 5.000e+01 1.3e+01  1.0  0.42192  0.00497  0.42289
50N-HN      499.2 5.0e-01 2.500e+01 1.3e+01  1.0  0.42519  0.00497  0.42505
50N-HN      499.2 5.0e-01 -0.000e+00 1.3e+01  1.0  0.42519  0.00497  0.42629
50N-HN      499.2 5.0e-01 -2.500e+01 1.3e+01  1.0  0.42859  0.00497  0.42706
50N-HN      499.2 5.0e-01 -5.000e+01 1.3e+01  1.0  0.42926  0.00497  0.42758
50N-HN      499.2 5.0e-01 -7.500e+01 1.3e+01  1.0  0.42652  0.00497  0.42795
50N-HN      499.2 5.0e-01 -1.000e+02 1.3e+01  1.0  0.42642  0.00497  0.42822
50N-HN      499.2 5.0e-01 -1.250e+02 1.3e+01  1.0  0.43033  0.00497  0.42844
50N-HN      499.2 5.0e-01 -1.500e+02 1.3e+01  1.0  0.42457  0.00497  0.42861
50N-HN      499.2 5.0e-01 -1.750e+02 1.3e+01  1.0  0.43320  0.00497  0.42875
50N-HN      499.2 5.0e-01 -2.000e+02 1.3e+01  1.0  0.43251  0.00497  0.42886
50N-HN      499.2 5.0e-01 -2.250e+02 1.3e+01  1.0  0.43017  0.00497  0.42896
50N-HN      499.2 5.0e-01 -2.500e+02 1.3e+01  1.0  0.42775  0.00497  0.42904
50N-HN      499.2 5.0e-01 -2.750e+02 1.3e+01  1.0  0.42655  0.00497  0.42911
50N-HN      499.2 5.0e-01 -3.000e+02 1.3e+01  1.0  0.43124  0.00497  0.42917
50N-HN      499.2 5.0e-01 -3.250e+02 1.3e+01  1.0  0.43035  0.00497  0.42923
50N-HN      499.2 5.0e-01 -3.500e+02 1.3e+01  1.0  0.43024  0.00497  0.42928
50N-HN      499.2 5.0e-01 -3.750e+02 1.3e+01  1.0  0.43143  0.00497  0.42932
50N-HN      499.2 5.0e-01 -4.000e+02 1.3e+01  1.0  0.43324  0.00497  0.42936
50N-HN      499.2 5.0e-01 -4.250e+02 1.3e+01  1.0  0.43027  0.00497  0.42939
50N-HN      499.2 5.0e-01 -4.500e+02 1.3e+01  1.0  0.43105  0.00497  0.42943
50N-HN      499.2 5.0e-01 -4.750e+02 1.3e+01  1.0  0.43228  0.00497  0.42946
50N-HN      499.2 5.0e-01 -5.000e+02 1.3e+01  1.0  0.43038  0.00497  0.42948
50N-HN      499.2 5.0e-01 -5.250e+02 1.3e+01  1.0  0.43013  0.00497  0.42951
50N-HN      499.2 5.0e-01 -5.500e+02 1.3e+01  1.0  0.42630  0.00497  0.42953
50N-HN      499.2 5.0e-01 -5.750e+02 1.3e+01  1.0  0.43103  0.00497  0.42955
50N-HN      499.2 5.0e-01 -6.000e+02 1.3e+01  1.0  0.42707  0.00497  0.42957
50N-HN      499.2 5.0e-01 -6.250e+02 1.3e+01  1.0  0.43067  0.00497  0.42959
50N-HN      499.2 5.0e-01 -6.500e+02 1.3e+01  1.0  0.42404  0.00497  0.42961
50N-HN      499.2 5.0e-01 -6.750e+02 1.3e+01  1.0  0.43198  0.00497  0.42962
50N-HN      499.2 5.0e-01 -7.000e+02 1.3e+01  1.0  0.42801  0.00497  0.42964
50N-HN      499.2 5.0e-01 -7.250e+02 1.3e+01  1.0  0.42957  0.00497  0.42965
50N-HN      499.2 5.0e-01 -7.500e+02 1.3e+01  1.0  0.42662  0.00497  0.42966
