#
#       Peak Name  Overlap_group
#          25N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   118.182     7.111
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1818109e+02  3.8632466e-05 
# w1(Hz)        1.4259251e+01  8.3600781e-03 
# g1            1.1616879e+00  3.2808211e-03 
# f02(ppm)      7.1108313e+00  7.1871425e-06 
# w2(Hz)        2.4060573e+01  1.8340081e-02 
# g2            4.8206491e-01  2.2298456e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    7.4390754e+04  1.3119834e+02
   3.000e+01    6.3831620e+04  1.2388632e+02
   2.000e+00    6.2689528e+04  1.2313881e+02
   2.800e+01    6.3458588e+04  1.2364089e+02
   4.000e+00    6.2947395e+04  1.2330504e+02
   2.600e+01    6.3323659e+04  1.2355222e+02
   6.000e+00    6.2997995e+04  1.2333847e+02
   2.400e+01    6.3458016e+04  1.2364100e+02
   8.000e+00    6.2773529e+04  1.2319168e+02
   2.200e+01    6.3651449e+04  1.2376825e+02
   1.000e+01    6.2763394e+04  1.2318580e+02
   2.000e+01    6.3437037e+04  1.2362703e+02
   1.200e+01    6.3263022e+04  1.2351263e+02
   1.800e+01    6.3097929e+04  1.2340409e+02
   1.400e+01    6.2977333e+04  1.2332542e+02
   1.600e+01    6.2928301e+04  1.2329422e+02
   2.800e+01    6.3529834e+04  1.2368671e+02
   1.200e+01    6.3072599e+04  1.2338738e+02
