#
#       Peak Name  Overlap_group
#          10N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   114.924     7.576
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1492615e+02  4.6485232e-05 
# w1(Hz)        1.3365410e+01  9.8887059e-03 
# g1            1.2528544e+00  4.4473194e-03 
# f02(ppm)      7.5762124e+00  7.9201380e-06 
# w2(Hz)        2.1787480e+01  1.7653674e-02 
# g2            9.3990418e-01  3.7238651e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.1931770e+04  1.8757164e+02
   3.000e+01    6.4305317e+04  1.6866070e+02
   2.000e+00    6.3178993e+04  1.6754514e+02
   2.800e+01    6.4326007e+04  1.6868169e+02
   4.000e+00    6.3448298e+04  1.6780977e+02
   2.600e+01    6.4251468e+04  1.6860837e+02
   6.000e+00    6.3424466e+04  1.6778705e+02
   2.400e+01    6.4322556e+04  1.6867896e+02
   8.000e+00    6.3610033e+04  1.6797042e+02
   2.200e+01    6.4358933e+04  1.6871525e+02
   1.000e+01    6.3661959e+04  1.6802173e+02
   2.000e+01    6.3889304e+04  1.6824770e+02
   1.200e+01    6.4000618e+04  1.6835743e+02
   1.800e+01    6.4323286e+04  1.6867919e+02
   1.400e+01    6.4023924e+04  1.6838050e+02
   1.600e+01    6.3722823e+04  1.6808145e+02
   2.800e+01    6.4413395e+04  1.6877032e+02
   1.200e+01    6.3933245e+04  1.6829111e+02
