#
#       Peak Name  Overlap_group
#          30N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.761     7.514
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2076325e+02  4.7143687e-05 
# w1(Hz)        1.2568000e+01  9.6556403e-03 
# g1            1.4878201e+00  5.5508554e-03 
# f02(ppm)      7.5142717e+00  7.7131830e-06 
# w2(Hz)        1.9112657e+01  1.7421415e-02 
# g2            8.6560128e-01  3.9059179e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.3282533e+04  2.5075555e+02
   3.000e+01    8.1369974e+04  2.3631830e+02
   2.000e+00    8.0763375e+04  2.3561571e+02
   2.800e+01    8.1249439e+04  2.3617980e+02
   4.000e+00    8.0902266e+04  2.3577879e+02
   2.600e+01    8.1263308e+04  2.3619453e+02
   6.000e+00    8.1162168e+04  2.3607751e+02
   2.400e+01    8.1011590e+04  2.3590288e+02
   8.000e+00    8.1158328e+04  2.3606893e+02
   2.200e+01    8.1092937e+04  2.3599625e+02
   1.000e+01    8.1076016e+04  2.3597135e+02
   2.000e+01    8.0889792e+04  2.3576134e+02
   1.200e+01    8.0827178e+04  2.3568605e+02
   1.800e+01    8.0943397e+04  2.3582572e+02
   1.400e+01    8.0874598e+04  2.3574178e+02
   1.600e+01    8.1055854e+04  2.3595919e+02
   2.800e+01    8.1210650e+04  2.3613613e+02
   1.200e+01    8.1071348e+04  2.3596599e+02
