#
#       Peak Name  Overlap_group
#          58N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.329     7.574
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2133038e+02  4.5849084e-05 
# w1(Hz)        1.3787365e+01  9.7888794e-03 
# g1            1.2276123e+00  4.2006745e-03 
# f02(ppm)      7.5739120e+00  6.8010272e-06 
# w2(Hz)        1.9395975e+01  1.5358681e-02 
# g2            8.6462498e-01  3.3969514e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.2891679e+04  2.1079289e+02
   3.000e+01    7.9984570e+04  1.9828369e+02
   2.000e+00    7.9977127e+04  1.9827380e+02
   2.800e+01    8.0266641e+04  1.9854721e+02
   4.000e+00    7.9926743e+04  1.9823315e+02
   2.600e+01    7.9994853e+04  1.9828810e+02
   6.000e+00    8.0026176e+04  1.9832541e+02
   2.400e+01    8.0226709e+04  1.9851075e+02
   8.000e+00    8.0205849e+04  1.9849387e+02
   2.200e+01    8.0147398e+04  1.9844203e+02
   1.000e+01    7.9882923e+04  1.9818744e+02
   2.000e+01    8.0105503e+04  1.9839481e+02
   1.200e+01    8.0410464e+04  1.9868237e+02
   1.800e+01    7.9970178e+04  1.9827502e+02
   1.400e+01    8.0062413e+04  1.9835584e+02
   1.600e+01    8.0137882e+04  1.9842787e+02
   2.800e+01    8.0067178e+04  1.9836960e+02
   1.200e+01    8.0056917e+04  1.9835786e+02
