#
#       Peak Name  Overlap_group
#          70N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.861     8.074
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2385925e+02  4.4183087e-05 
# w1(Hz)        1.3051540e+01  9.3320252e-03 
# g1            1.2932142e+00  4.4413693e-03 
# f02(ppm)      8.0736728e+00  6.4364833e-06 
# w2(Hz)        1.8472443e+01  1.3744673e-02 
# g2            1.1293682e+00  4.0240696e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    1.0160195e+05  2.4137427e+02
   3.000e+01    8.6669790e+04  2.2509516e+02
   2.000e+00    8.6438143e+04  2.2485250e+02
   2.800e+01    8.6692534e+04  2.2511916e+02
   4.000e+00    8.6650577e+04  2.2507271e+02
   2.600e+01    8.6505437e+04  2.2492550e+02
   6.000e+00    8.6294707e+04  2.2470427e+02
   2.400e+01    8.6673336e+04  2.2509925e+02
   8.000e+00    8.6695741e+04  2.2512232e+02
   2.200e+01    8.6758947e+04  2.2518626e+02
   1.000e+01    8.6686068e+04  2.2511238e+02
   2.000e+01    8.6802627e+04  2.2523442e+02
   1.200e+01    8.6590447e+04  2.2501129e+02
   1.800e+01    8.6555135e+04  2.2497188e+02
   1.400e+01    8.6730495e+04  2.2515516e+02
   1.600e+01    8.6690149e+04  2.2511803e+02
   2.800e+01    8.6460680e+04  2.2487918e+02
   1.200e+01    8.6641184e+04  2.2506477e+02
