#
#       Peak Name  Overlap_group
#          45N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.101     7.799
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1310260e+02  4.9401398e-05 
# w1(Hz)        1.3845625e+01  1.0607991e-02 
# g1            1.2025858e+00  4.4419679e-03 
# f02(ppm)      7.7989231e+00  7.5360779e-06 
# w2(Hz)        2.0329411e+01  1.6723397e-02 
# g2            9.5206943e-01  3.8149233e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.7448605e+04  2.2839681e+02
   3.000e+01    7.7647256e+04  2.0700461e+02
   2.000e+00    7.6757559e+04  2.0610997e+02
   2.800e+01    7.7504306e+04  2.0686216e+02
   4.000e+00    7.6719012e+04  2.0607222e+02
   2.600e+01    7.7370729e+04  2.0672274e+02
   6.000e+00    7.6711667e+04  2.0606532e+02
   2.400e+01    7.7463870e+04  2.0681839e+02
   8.000e+00    7.6753092e+04  2.0610421e+02
   2.200e+01    7.7386579e+04  2.0674350e+02
   1.000e+01    7.6957224e+04  2.0630925e+02
   2.000e+01    7.7393273e+04  2.0674899e+02
   1.200e+01    7.7174622e+04  2.0652901e+02
   1.800e+01    7.7306460e+04  2.0666231e+02
   1.400e+01    7.7049579e+04  2.0640397e+02
   1.600e+01    7.7050186e+04  2.0640461e+02
   2.800e+01    7.7280054e+04  2.0663384e+02
   1.200e+01    7.6852320e+04  2.0620560e+02
