#
#       Peak Name  Overlap_group
#          12N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.568     9.143
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2056941e+02  3.1291636e-05 
# w1(Hz)        1.3865020e+01  6.7830083e-03 
# g1            1.1643246e+00  2.7056925e-03 
# f02(ppm)      9.1434304e+00  5.8601638e-06 
# w2(Hz)        2.4008759e+01  1.4456075e-02 
# g2            5.7801677e-01  1.9517514e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    6.9044461e+04  9.6599997e+01
   3.000e+01    5.3312738e+04  8.7097942e+01
   2.000e+00    5.3008421e+04  8.6922990e+01
   2.800e+01    5.3102214e+04  8.6974665e+01
   4.000e+00    5.2909391e+04  8.6871332e+01
   2.600e+01    5.3115809e+04  8.6983245e+01
   6.000e+00    5.3209987e+04  8.7036834e+01
   2.400e+01    5.2832110e+04  8.6830828e+01
   8.000e+00    5.3309639e+04  8.7096930e+01
   2.200e+01    5.3258361e+04  8.7063172e+01
   1.000e+01    5.3021702e+04  8.6936250e+01
   2.000e+01    5.3045996e+04  8.6942540e+01
   1.200e+01    5.2863148e+04  8.6845867e+01
   1.800e+01    5.3306034e+04  8.7089861e+01
   1.400e+01    5.3175094e+04  8.7014624e+01
   1.600e+01    5.3013259e+04  8.6927808e+01
   2.800e+01    5.3172405e+04  8.7013620e+01
   1.200e+01    5.2926019e+04  8.6883263e+01
