#
#       Peak Name  Overlap_group
#          41N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.699     6.789
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1570191e+02  1.1049503e-04 
# w1(Hz)        1.5075376e+01  2.6271758e-02 
# g1            7.5312412e-01  6.7622675e-03 
# f02(ppm)      6.7889627e+00  1.7405118e-05 
# w2(Hz)        2.2862006e+01  4.2878465e-02 
# g2            5.7919860e-01  6.0716609e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    7.4427018e+04  2.9726481e+02
   3.000e+01    5.7627061e+04  2.6863621e+02
   2.000e+00    4.5778801e+04  2.5143186e+02
   2.800e+01    5.7059626e+04  2.6774919e+02
   4.000e+00    4.6492524e+04  2.5238300e+02
   2.600e+01    5.6171480e+04  2.6636838e+02
   6.000e+00    4.7412080e+04  2.5363181e+02
   2.400e+01    5.5207644e+04  2.6490062e+02
   8.000e+00    4.8311549e+04  2.5486764e+02
   2.200e+01    5.4670897e+04  2.6408694e+02
   1.000e+01    4.9484565e+04  2.5650699e+02
   2.000e+01    5.3543428e+04  2.6239107e+02
   1.200e+01    5.0169157e+04  2.5747733e+02
   1.800e+01    5.2573178e+04  2.6095234e+02
   1.400e+01    5.0737375e+04  2.5828954e+02
   1.600e+01    5.2151208e+04  2.6033569e+02
   2.800e+01    5.6509042e+04  2.6689199e+02
   1.200e+01    5.0167532e+04  2.5747137e+02
