#
#       Peak Name  Overlap_group
#          37N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   116.789     8.608
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1678871e+02  4.4455935e-05 
# w1(Hz)        1.3730837e+01  9.4048934e-03 
# g1            1.2932322e+00  4.2380508e-03 
# f02(ppm)      8.6082858e+00  6.0272154e-06 
# w2(Hz)        1.8076385e+01  1.2877248e-02 
# g2            1.1271373e+00  3.8362693e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.9107889e+04  2.2628934e+02
   3.000e+01    8.6484662e+04  2.1318680e+02
   2.000e+00    8.4230823e+04  2.1095597e+02
   2.800e+01    8.6600681e+04  2.1330049e+02
   4.000e+00    8.4157564e+04  2.1088431e+02
   2.600e+01    8.6236091e+04  2.1293685e+02
   6.000e+00    8.4758345e+04  2.1147328e+02
   2.400e+01    8.6011137e+04  2.1271343e+02
   8.000e+00    8.4701177e+04  2.1141894e+02
   2.200e+01    8.5986338e+04  2.1268893e+02
   1.000e+01    8.4883001e+04  2.1159739e+02
   2.000e+01    8.5989689e+04  2.1269163e+02
   1.200e+01    8.5230562e+04  2.1193942e+02
   1.800e+01    8.5589806e+04  2.1229630e+02
   1.400e+01    8.5097429e+04  2.1180810e+02
   1.600e+01    8.5690087e+04  2.1239467e+02
   2.800e+01    8.6468095e+04  2.1316636e+02
   1.200e+01    8.5119088e+04  2.1182870e+02
