#
#       Peak Name  Overlap_group
#          16N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.342     7.888
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2034020e+02  5.1742493e-05 
# w1(Hz)        1.3533115e+01  1.0952874e-02 
# g1            1.2930132e+00  5.0009088e-03 
# f02(ppm)      7.8879601e+00  7.4713222e-06 
# w2(Hz)        1.8636589e+01  1.6540112e-02 
# g2            9.5151127e-01  4.1099960e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    1.0242682e+05  2.7392685e+02
   3.000e+01    8.9534813e+04  2.5896082e+02
   2.000e+00    8.8972280e+04  2.5833522e+02
   2.800e+01    8.9281194e+04  2.5866704e+02
   4.000e+00    8.9274755e+04  2.5866700e+02
   2.600e+01    8.9470828e+04  2.5889489e+02
   6.000e+00    8.9528273e+04  2.5894807e+02
   2.400e+01    8.9572619e+04  2.5901076e+02
   8.000e+00    8.9411048e+04  2.5882253e+02
   2.200e+01    8.9927030e+04  2.5940819e+02
   1.000e+01    8.9283496e+04  2.5868264e+02
   2.000e+01    8.9560241e+04  2.5899339e+02
   1.200e+01    8.9787181e+04  2.5925506e+02
   1.800e+01    8.9640189e+04  2.5909560e+02
   1.400e+01    8.9429992e+04  2.5884435e+02
   1.600e+01    8.9524601e+04  2.5895173e+02
   2.800e+01    8.9876559e+04  2.5935013e+02
   1.200e+01    8.9822723e+04  2.5928096e+02
