#
#       Peak Name  Overlap_group
#          61N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   123.417     7.755
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2341819e+02  4.2821408e-05 
# w1(Hz)        1.3824086e+01  8.9608690e-03 
# g1            1.3621503e+00  4.2615963e-03 
# f02(ppm)      7.7557972e+00  6.2538846e-06 
# w2(Hz)        1.9074321e+01  1.4010600e-02 
# g2            9.0853889e-01  3.2582991e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    9.7780187e+04  2.1482375e+02
   3.000e+01    8.6511937e+04  2.0401099e+02
   2.000e+00    8.5069115e+04  2.0268263e+02
   2.800e+01    8.6449788e+04  2.0395331e+02
   4.000e+00    8.5081997e+04  2.0269543e+02
   2.600e+01    8.6402538e+04  2.0390981e+02
   6.000e+00    8.5557991e+04  2.0313150e+02
   2.400e+01    8.6512098e+04  2.0401155e+02
   8.000e+00    8.5657162e+04  2.0322281e+02
   2.200e+01    8.6433753e+04  2.0393866e+02
   1.000e+01    8.5550968e+04  2.0312504e+02
   2.000e+01    8.6355956e+04  2.0386658e+02
   1.200e+01    8.5626627e+04  2.0319470e+02
   1.800e+01    8.6308072e+04  2.0382246e+02
   1.400e+01    8.6289686e+04  2.0380586e+02
   1.600e+01    8.6141996e+04  2.0366933e+02
   2.800e+01    8.6645374e+04  2.0413539e+02
   1.200e+01    8.5722979e+04  2.0328385e+02
