#
#       Peak Name  Overlap_group
#          60N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.617     7.615
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1961742e+02  3.7846301e-05 
# w1(Hz)        1.3209457e+01  7.9672498e-03 
# g1            1.3286318e+00  3.8133430e-03 
# f02(ppm)      7.6146864e+00  7.0305999e-06 
# w2(Hz)        2.2343250e+01  1.7109658e-02 
# g2            6.1880710e-01  2.5614088e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.0762571e+04  1.5849426e+02
   3.000e+01    7.1297060e+04  1.5089350e+02
   2.000e+00    6.9501527e+04  1.4952026e+02
   2.800e+01    7.1159427e+04  1.5078611e+02
   4.000e+00    6.9792794e+04  1.4973628e+02
   2.600e+01    7.0841888e+04  1.5052735e+02
   6.000e+00    7.0041639e+04  1.4993910e+02
   2.400e+01    7.0911007e+04  1.5059544e+02
   8.000e+00    7.0109098e+04  1.4997688e+02
   2.200e+01    7.0892526e+04  1.5057504e+02
   1.000e+01    7.0078083e+04  1.4995378e+02
   2.000e+01    7.0437548e+04  1.5023096e+02
   1.200e+01    7.0233043e+04  1.5006838e+02
   1.800e+01    7.0390365e+04  1.5018772e+02
   1.400e+01    7.0453615e+04  1.5023866e+02
   1.600e+01    7.0462587e+04  1.5024041e+02
   2.800e+01    7.1003741e+04  1.5067974e+02
   1.200e+01    6.9674364e+04  1.4963839e+02
