#
#       Peak Name  Overlap_group
#          32N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   116.229     8.680
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.1622996e+02  4.5143503e-05 
# w1(Hz)        1.4106277e+01  9.8247330e-03 
# g1            1.1306375e+00  3.7945099e-03 
# f02(ppm)      8.6798235e+00  6.2998522e-06 
# w2(Hz)        1.8982708e+01  1.4008330e-02 
# g2            9.3464150e-01  3.3537296e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.8046317e+04  1.7969939e+02
   3.000e+01    6.7615798e+04  1.6047280e+02
   2.000e+00    6.7775610e+04  1.6060853e+02
   2.800e+01    6.7656224e+04  1.6050944e+02
   4.000e+00    6.7435973e+04  1.6031863e+02
   2.600e+01    6.7416319e+04  1.6029375e+02
   6.000e+00    6.7448780e+04  1.6032960e+02
   2.400e+01    6.7796230e+04  1.6063084e+02
   8.000e+00    6.7772484e+04  1.6060298e+02
   2.200e+01    6.7814804e+04  1.6063914e+02
   1.000e+01    6.7780678e+04  1.6061739e+02
   2.000e+01    6.7759263e+04  1.6059896e+02
   1.200e+01    6.7510864e+04  1.6038297e+02
   1.800e+01    6.7545494e+04  1.6040757e+02
   1.400e+01    6.7331176e+04  1.6022692e+02
   1.600e+01    6.7603896e+04  1.6046110e+02
   2.800e+01    6.7572741e+04  1.6043705e+02
   1.200e+01    6.7275708e+04  1.6017105e+02
