#
#       Peak Name  Overlap_group
#          23N-HN             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.699     8.374
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      1.2069972e+02  5.9112502e-05 
# w1(Hz)        1.3485133e+01  1.2523266e-02 
# g1            1.2749263e+00  5.6813822e-03 
# f02(ppm)      8.3736738e+00  8.9129328e-06 
# w2(Hz)        1.9243428e+01  2.0069329e-02 
# g2            8.7962915e-01  4.5271506e-03 
############################################
#       ncyc        Intensity      Esd(Int.)
   0.000e+00    8.9814176e+04  2.7050469e+02
   3.000e+01    7.7982417e+04  2.5502998e+02
   2.000e+00    7.5375379e+04  2.5180065e+02
   2.800e+01    7.8220898e+04  2.5532819e+02
   4.000e+00    7.5987458e+04  2.5255236e+02
   2.600e+01    7.7685929e+04  2.5466116e+02
   6.000e+00    7.6223539e+04  2.5284280e+02
   2.400e+01    7.7686983e+04  2.5466229e+02
   8.000e+00    7.6612456e+04  2.5332028e+02
   2.200e+01    7.7797272e+04  2.5479991e+02
   1.000e+01    7.6427952e+04  2.5310005e+02
   2.000e+01    7.7134559e+04  2.5396787e+02
   1.200e+01    7.6629410e+04  2.5334650e+02
   1.800e+01    7.7164197e+04  2.5400991e+02
   1.400e+01    7.6991732e+04  2.5379531e+02
   1.600e+01    7.7073086e+04  2.5389729e+02
   2.800e+01    7.8117534e+04  2.5520576e+02
   1.200e+01    7.6803021e+04  2.5356635e+02
