#
#       Peak Name  Overlap_group
#   L69CD1-L69QD1             -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000    24.842     0.668
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd      
# f01(ppm)      2.4852861e+01  1.2544215e-04 
# w1(Hz)        1.7153885e+01  5.2960015e-02 
# g1           -1.1443055e+00  3.2889402e-03 
# f02(ppm)      6.6862805e-01  4.8563120e-05 
# w2(Hz)        2.5038545e+01  1.2950311e-01 
# g2            3.7592752e-01  1.3647716e-02 
############################################
#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1636254e+05  1.0047995e+03
   1.000e+00    7.5446162e+04  9.2756997e+02
   4.000e+01    8.6294618e+04  9.4538426e+02
   2.000e+00    7.9112927e+04  9.3336100e+02
   3.000e+01    8.6848193e+04  9.4634771e+02
   3.000e+00    8.1987437e+04  9.3806639e+02
   2.000e+01    8.6339699e+04  9.4546253e+02
   4.000e+00    8.3810336e+04  9.4112468e+02
   1.600e+01    8.5859677e+04  9.4463092e+02
   5.000e+00    8.4683102e+04  9.4260914e+02
   1.400e+01    8.6493724e+04  9.4573019e+02
   6.000e+00    8.4970598e+04  9.4310099e+02
   1.200e+01    8.5614941e+04  9.4420844e+02
   7.000e+00    8.5031714e+04  9.4320573e+02
   1.000e+01    8.5908941e+04  9.4471609e+02
   8.000e+00    8.5197436e+04  9.4349005e+02
   2.000e+00    7.9759889e+04  9.3440744e+02
   3.000e+01    8.6073491e+04  9.4500086e+02
