#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    2.0264690e+07  2.0264690e+05
   2.000e+00    1.5767955e+07  1.5767955e+05
   4.000e+00    1.5838882e+07  1.5838882e+05
   6.000e+00    1.5780114e+07  1.5780114e+05
   8.000e+00    1.5613944e+07  1.5613944e+05
   1.000e+01    1.5512620e+07  1.5512620e+05
   1.200e+01    1.5589626e+07  1.5589626e+05
   1.400e+01    1.5605838e+07  1.5605838e+05
   1.600e+01    1.5642314e+07  1.5642314e+05
   1.800e+01    1.5664605e+07  1.5664605e+05
   2.000e+01    1.5634208e+07  1.5634208e+05
   2.400e+01    1.5628129e+07  1.5628129e+05
   2.800e+01    1.5656499e+07  1.5656499e+05
   3.200e+01    1.5709188e+07  1.5709188e+05
   3.600e+01    1.5670685e+07  1.5670685e+05
   4.000e+01    1.5703108e+07  1.5703108e+05
   4.400e+01    1.5686897e+07  1.5686897e+05
   4.800e+01    1.5664605e+07  1.5664605e+05
   5.200e+01    1.5695002e+07  1.5695002e+05
   5.600e+01    1.5753770e+07  1.5753770e+05
   5.600e+01    1.5713241e+07  1.5713241e+05
