0.000e+00	4.9296100e+06	4.9296100e+04
4.000e+01	3.2170635e+06	3.2170635e+04
1.000e+00	2.7709338e+06	2.7709338e+04
3.600e+01	3.2057254e+06	3.2057254e+04
2.000e+00	2.7862156e+06	2.7862156e+04
3.200e+01	3.1884717e+06	3.1884717e+04
3.000e+00	2.8236806e+06	2.8236806e+04
3.000e+01	3.2067113e+06	3.2067113e+04
4.000e+00	2.8887515e+06	2.8887515e+04
2.800e+01	3.1850210e+06	3.1850210e+04
5.000e+00	2.9479068e+06	2.9479068e+04
2.600e+01	3.2022747e+06	3.2022747e+04
6.000e+00	3.0243157e+06	3.0243157e+04
2.400e+01	3.1717111e+06	3.1717111e+04
7.000e+00	3.0391046e+06	3.0391046e+04
2.200e+01	3.1993169e+06	3.1993169e+04
8.000e+00	3.0701611e+06	3.0701611e+04
2.000e+01	3.1726970e+06	3.1726970e+04
9.000e+00	3.1071332e+06	3.1071332e+04
1.800e+01	3.1692463e+06	3.1692463e+04
1.000e+01	3.1288235e+06	3.1288235e+04
1.600e+01	3.1850210e+06	3.1850210e+04
1.100e+01	3.1357249e+06	3.1357249e+04
1.400e+01	3.1574152e+06	3.1574152e+04
1.200e+01	3.1904436e+06	3.1904436e+04
1.000e+00	2.8044551e+06	2.8044551e+04
4.000e+01	3.1751618e+06	3.1751618e+04
2.000e+00	2.7517083e+06	2.7517083e+04
3.600e+01	3.2165705e+06	3.2165705e+04
