#
#       Peak Name  Conv_flg Overlap_flg
#         259N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   111.496     7.355
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1145279e+02  4.5696598e-04
# w1(Hz)        2.7441597e+01  1.2791340e-01
# g1            5.8079962e-01  2.2679566e-02
# f02(ppm)      7.3570589e+00  2.8446425e-05
# w2(Hz)        1.5996150e+01  8.0126737e-02
# g2            2.5760036e-01  1.1480515e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.3423944e+04  1.5874332e+02
   3.000e+01    1.2470245e+04  1.5383953e+02
   1.000e+00    1.1277378e+04  1.4801448e+02
   2.700e+01    1.3089093e+04  1.5699805e+02
   2.000e+00    1.1646090e+04  1.4977622e+02
   2.400e+01    1.1864859e+04  1.5083823e+02
   3.000e+00    1.2303686e+04  1.5300483e+02
   2.100e+01    1.2971427e+04  1.5639070e+02
   4.000e+00    1.2208859e+04  1.5253262e+02
   1.800e+01    1.2560185e+04  1.5429302e+02
   5.000e+00    1.2027224e+04  1.5163429e+02
   1.500e+01    1.3209388e+04  1.5762219e+02
   6.000e+00    1.2203021e+04  1.5250362e+02
   1.200e+01    1.2724448e+04  1.5512619e+02
   7.000e+00    1.2178799e+04  1.5238338e+02
   1.000e+01    1.2802248e+04  1.5552300e+02
   8.000e+00    1.2785396e+04  1.5543693e+02
   4.000e+00    1.2513325e+04  1.5405650e+02
   1.000e+00    1.1051194e+04  1.4695172e+02
   2.700e+01    1.3244085e+04  1.5780280e+02
