#
#       Peak Name  Conv_flg Overlap_flg
#          24N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.519     8.582
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2252175e+02  1.3252521e-04
# w1(Hz)        1.7087982e+01  3.3549497e-02
# g1            6.0604205e-01  7.0534900e-03
# f02(ppm)      8.5812086e+00  1.3509430e-05
# w2(Hz)        1.6865775e+01  3.4619254e-02
# g2            4.8214004e-01  6.1148491e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.2929050e+04  2.9596038e+02
   3.000e+01    5.2397143e+04  2.7931714e+02
   1.000e+00    5.2831100e+04  2.7996076e+02
   2.700e+01    5.2911390e+04  2.8008026e+02
   2.000e+00    5.2510841e+04  2.7948539e+02
   2.400e+01    5.2285204e+04  2.7915173e+02
   3.000e+00    5.3041285e+04  2.8027386e+02
   2.100e+01    5.2627514e+04  2.7965833e+02
   4.000e+00    5.2562079e+04  2.7956131e+02
   1.800e+01    5.2798921e+04  2.7991290e+02
   5.000e+00    5.2677593e+04  2.7973264e+02
   1.500e+01    5.2844465e+04  2.7998064e+02
   6.000e+00    5.2832372e+04  2.7996265e+02
   1.200e+01    5.2693438e+04  2.7975617e+02
   7.000e+00    5.2576913e+04  2.7958329e+02
   1.000e+01    5.3393986e+04  2.8080128e+02
   8.000e+00    5.3022108e+04  2.8024526e+02
   4.000e+00    5.2673677e+04  2.7972683e+02
   1.000e+00    5.2351505e+04  2.7924967e+02
   2.700e+01    5.2489964e+04  2.7945448e+02
