#
#       Peak Name  Conv_flg Overlap_flg
#         223N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   113.288     7.491
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1328080e+02  4.9534534e-04
# w1(Hz)        2.7362358e+01  1.3677484e-01
# g1            6.5360372e-01  2.6209464e-02
# f02(ppm)      7.4906272e+00  2.9183920e-05
# w2(Hz)        1.4882959e+01  8.2815912e-02
# g2            2.3949813e-01  1.2382238e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.2188210e+04  1.5323238e+02
   3.000e+01    1.0656404e+04  1.4399890e+02
   1.000e+00    8.9985510e+03  1.3483359e+02
   2.700e+01    1.0171080e+04  1.4121942e+02
   2.000e+00    1.0299896e+04  1.4194977e+02
   2.400e+01    1.0624885e+04  1.4381613e+02
   3.000e+00    9.8730874e+03  1.3955097e+02
   2.100e+01    1.0396246e+04  1.4249958e+02
   4.000e+00    1.0618435e+04  1.4377876e+02
   1.800e+01    1.0613535e+04  1.4375037e+02
   5.000e+00    1.0234750e+04  1.4157973e+02
   1.500e+01    1.0708952e+04  1.4430432e+02
   6.000e+00    1.0720221e+04  1.4436992e+02
   1.200e+01    1.0474266e+04  1.4294697e+02
   7.000e+00    1.0324240e+04  1.4208841e+02
   1.000e+01    1.0610638e+04  1.4373360e+02
   8.000e+00    1.0553662e+04  1.4340423e+02
   4.000e+00    1.0757418e+04  1.4458676e+02
   1.000e+00    8.9952400e+03  1.3481627e+02
   2.700e+01    9.8988930e+03  1.3969426e+02
