#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.3526126e+05  1.5416727e+03
   1.000e+00    5.3808423e+04  8.6250761e+02
   4.000e+01    8.8023174e+04  1.1197678e+03
   2.000e+00    5.7215706e+04  8.8525257e+02
   3.000e+01    8.7985289e+04  1.1192496e+03
   3.000e+00    6.1440502e+04  9.1495863e+02
   2.000e+01    8.5961719e+04  1.1026692e+03
   4.000e+00    6.5111322e+04  9.4138822e+02
   1.600e+01    8.4955727e+04  1.0944835e+03
   5.000e+00    6.9731858e+04  9.7553369e+02
   1.400e+01    8.3463860e+04  1.0824874e+03
   6.000e+00    7.2897984e+04  9.9943297e+02
   1.200e+01    8.2759229e+04  1.0767886e+03
   7.000e+00    7.5695195e+04  1.0208748e+03
   1.000e+01    8.0853431e+04  1.0613123e+03
   8.000e+00    7.7812246e+04  1.0373884e+03
   2.000e+00    5.7108552e+04  8.8453744e+02
   3.000e+01    8.7618369e+04  1.1161798e+03
