#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.4035060e+06  1.1949900e+04
   4.000e+01    5.5463140e+06  1.1949900e+04
   1.000e+00    4.6135248e+06  1.1949900e+04
   3.600e+01    5.4984140e+06  1.1949900e+04
   2.000e+00    4.6849546e+06  1.1949900e+04
   3.200e+01    5.3816052e+06  1.1949900e+04
   3.000e+00    4.6656265e+06  1.1949900e+04
   3.000e+01    5.3916894e+06  1.1949900e+04
   4.000e+00    4.6303318e+06  1.1949900e+04
   2.800e+01    5.2589141e+06  1.1949900e+04
   5.000e+00    4.7059634e+06  1.1949900e+04
   2.600e+01    5.2261404e+06  1.1949900e+04
   6.000e+00    4.7194090e+06  1.1949900e+04
   2.400e+01    5.0925246e+06  1.1949900e+04
   7.000e+00    4.7059634e+06  1.1949900e+04
   2.200e+01    5.0454650e+06  1.1949900e+04
   8.000e+00    4.6916774e+06  1.1949900e+04
   2.000e+01    4.9479843e+06  1.1949900e+04
   9.000e+00    4.7093248e+06  1.1949900e+04
   1.800e+01    4.8362177e+06  1.1949900e+04
   1.000e+01    4.6815932e+06  1.1949900e+04
   1.600e+01    4.7547037e+06  1.1949900e+04
   1.100e+01    4.6874756e+06  1.1949900e+04
   1.400e+01    4.6950388e+06  1.1949900e+04
   1.200e+01    4.6572230e+06  1.1949900e+04
   1.000e+00    4.6294915e+06  1.1949900e+04
   4.000e+01    5.6017771e+06  1.1949900e+04
   2.000e+00    4.6236090e+06  1.1949900e+04
   3.600e+01    5.4698421e+06  1.1949900e+04
