#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    8.6928900e+06  1.2001480e+04
   4.000e+01    6.4996739e+06  1.2001480e+04
   1.000e+00    4.5620287e+06  1.2001480e+04
   3.600e+01    6.6144200e+06  1.2001480e+04
   2.000e+00    4.7376251e+06  1.2001480e+04
   3.200e+01    6.5587855e+06  1.2001480e+04
   3.000e+00    5.2626756e+06  1.2001480e+04
   3.000e+01    6.5944264e+06  1.2001480e+04
   4.000e+00    5.6634178e+06  1.2001480e+04
   2.800e+01    6.6257208e+06  1.2001480e+04
   5.000e+00    5.9563682e+06  1.2001480e+04
   2.600e+01    6.5709556e+06  1.2001480e+04
   6.000e+00    6.1024088e+06  1.2001480e+04
   2.400e+01    6.6491916e+06  1.2001480e+04
   7.000e+00    6.2188935e+06  1.2001480e+04
   2.200e+01    6.5779099e+06  1.2001480e+04
   8.000e+00    6.2849595e+06  1.2001480e+04
   2.000e+01    6.6205050e+06  1.2001480e+04
   9.000e+00    6.2997374e+06  1.2001480e+04
   1.800e+01    6.6039885e+06  1.2001480e+04
   1.000e+01    6.4501244e+06  1.2001480e+04
   1.600e+01    6.5761713e+06  1.2001480e+04
   1.100e+01    6.4953274e+06  1.2001480e+04
   1.400e+01    6.5118439e+06  1.2001480e+04
   1.200e+01    6.5057589e+06  1.2001480e+04
   1.000e+00    4.5715909e+06  1.2001480e+04
   4.000e+01    6.5300990e+06  1.2001480e+04
   2.000e+00    4.7697887e+06  1.2001480e+04
   3.600e+01    6.5839949e+06  1.2001480e+04
