#
#       Peak Name  Conv_flg Overlap_flg
#           7N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   125.425     9.349
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2542420e+02  1.6605196e-04
# w1(Hz)        1.6864748e+01  4.0394674e-02
# g1            7.4247756e-01  9.8597405e-03
# f02(ppm)      9.3488489e+00  1.8617385e-05
# w2(Hz)        1.7421464e+01  5.1436898e-02
# g2            3.0072353e-01  7.1644068e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.8285213e+04  2.9890486e+02
   3.000e+01    4.1999753e+04  2.8614348e+02
   1.000e+00    4.1327814e+04  2.8485338e+02
   2.700e+01    4.1943372e+04  2.8603465e+02
   2.000e+00    4.1718312e+04  2.8560130e+02
   2.400e+01    4.2045955e+04  2.8623273e+02
   3.000e+00    4.1974496e+04  2.8609471e+02
   2.100e+01    4.1755505e+04  2.8567280e+02
   4.000e+00    4.1671661e+04  2.8551168e+02
   1.800e+01    4.2260018e+04  2.8664718e+02
   5.000e+00    4.1424131e+04  2.8503739e+02
   1.500e+01    4.2072930e+04  2.8628487e+02
   6.000e+00    4.1421447e+04  2.8503225e+02
   1.200e+01    4.1873481e+04  2.8589990e+02
   7.000e+00    4.1501185e+04  2.8518481e+02
   1.000e+01    4.1418259e+04  2.8502616e+02
   8.000e+00    4.1159984e+04  2.8453350e+02
   4.000e+00    4.0918772e+04  2.8407541e+02
   1.000e+00    4.1379081e+04  2.8495128e+02
   2.700e+01    4.1754444e+04  2.8567076e+02
