#
#       Peak Name  Conv_flg Overlap_flg
#          37N-HN         1           1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.647     8.395
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2162838e+02  9.4728214e-04
# w1(Hz)        2.6809578e+01  2.7092886e-01
# g1            4.7573887e-01  4.3312644e-02
# f02(ppm)      8.3937700e+00  1.0339105e-04
# w2(Hz)        2.6989408e+01  3.2053624e-01
# g2            9.5857783e-02  2.5277581e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    2.6598679e+04  5.7479216e+02
   3.000e+01    2.3101255e+04  5.3444139e+02
   1.000e+00    1.1645894e+04  4.2794373e+02
   2.700e+01    2.2217389e+04  5.2470367e+02
   2.000e+00    1.2657813e+04  4.3528008e+02
   2.400e+01    2.2630109e+04  5.2922573e+02
   3.000e+00    1.4159600e+04  4.4703376e+02
   2.100e+01    2.2528631e+04  5.2810971e+02
   4.000e+00    1.5217236e+04  4.5589415e+02
   1.800e+01    2.0860681e+04  5.1016202e+02
   5.000e+00    1.6380111e+04  4.6615530e+02
   1.500e+01    2.1584701e+04  5.1785924e+02
   6.000e+00    1.8160537e+04  4.8284125e+02
   1.200e+01    2.1068459e+04  5.1235581e+02
   7.000e+00    1.9366803e+04  4.9476421e+02
   1.000e+01    2.0655996e+04  5.0801300e+02
   8.000e+00    1.9925773e+04  5.0044665e+02
   4.000e+00    1.5710165e+04  4.6017924e+02
   1.000e+00    1.2082630e+04  4.3105016e+02
   2.700e+01    2.2316257e+04  5.2578285e+02
