#
#       Peak Name  Conv_flg Overlap_flg
#         103N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   130.067    10.116
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.3005533e+02  2.2484074e-04
# w1(Hz)        2.0446572e+01  5.6008264e-02
# g1            7.8155404e-01  1.2775655e-02
# f02(ppm)      1.0114953e+01  1.8811438e-05
# w2(Hz)        1.5898015e+01  5.0171607e-02
# g2            3.7746573e-01  8.3037394e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.8287357e+04  5.7582134e+02
   3.000e+01    7.0238674e+04  5.5440192e+02
   1.000e+00    6.9218488e+04  5.5179738e+02
   2.700e+01    7.0640013e+04  5.5543359e+02
   2.000e+00    6.9577334e+04  5.5271057e+02
   2.400e+01    6.9950183e+04  5.5366278e+02
   3.000e+00    6.9845792e+04  5.5339583e+02
   2.100e+01    6.9683838e+04  5.5298221e+02
   4.000e+00    7.0448049e+04  5.5493964e+02
   1.800e+01    7.0046789e+04  5.5391007e+02
   5.000e+00    7.0035985e+04  5.5388240e+02
   1.500e+01    6.9680568e+04  5.5297387e+02
   6.000e+00    6.9141252e+04  5.5160125e+02
   1.200e+01    7.0123820e+04  5.5410741e+02
   7.000e+00    7.0190751e+04  5.5427899e+02
   1.000e+01    7.0062413e+04  5.5395008e+02
   8.000e+00    7.0535028e+04  5.5516334e+02
   4.000e+00    6.9933247e+04  5.5361946e+02
   1.000e+00    6.9481955e+04  5.5246753e+02
   2.700e+01    7.0275242e+04  5.5449576e+02
