#
#       Peak Name  Conv_flg Overlap_flg
#          52N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.843     7.580
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2184510e+02  2.1345066e-04
# w1(Hz)        2.4660064e+01  5.8823918e-02
# g1            5.4178003e-01  1.0008999e-02
# f02(ppm)      7.5809509e+00  2.1447409e-05
# w2(Hz)        2.3036627e+01  6.2962677e-02
# g2            1.9370590e-01  6.2041707e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.5328182e+04  2.3202994e+02
   3.000e+01    3.6667447e+04  2.1072931e+02
   1.000e+00    2.1159093e+04  1.8026917e+02
   2.700e+01    3.6104949e+04  2.0943547e+02
   2.000e+00    2.4066175e+04  1.8504866e+02
   2.400e+01    3.5684469e+04  2.0847622e+02
   3.000e+00    2.7113765e+04  1.9056348e+02
   2.100e+01    3.5899983e+04  2.0896702e+02
   4.000e+00    2.9539948e+04  1.9529432e+02
   1.800e+01    3.6211034e+04  2.0967856e+02
   5.000e+00    3.0923764e+04  1.9811880e+02
   1.500e+01    3.5846603e+04  2.0884529e+02
   6.000e+00    3.2622939e+04  2.0170535e+02
   1.200e+01    3.5509655e+04  2.0807943e+02
   7.000e+00    3.3166149e+04  2.0287843e+02
   1.000e+01    3.5328223e+04  2.0766888e+02
   8.000e+00    3.3995929e+04  2.0469435e+02
   4.000e+00    2.8743959e+04  1.9371047e+02
   1.000e+00    2.2275648e+04  1.8204681e+02
   2.700e+01    3.6184517e+04  2.0961776e+02
