#
#       Peak Name  Conv_flg Overlap_flg
#          37N-HN         1           1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   122.204     8.278
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2221773e+02  2.9074916e-04
# w1(Hz)        2.4050221e+01  7.8436890e-02
# g1            5.9662430e-01  1.4386040e-02
# f02(ppm)      8.2778711e+00  3.2026555e-05
# w2(Hz)        2.4542620e+01  9.3065790e-02
# g2            2.1373037e-01  8.8178673e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.7086980e+04  3.2324565e+02
   3.000e+01    2.5230759e+04  2.9066105e+02
   1.000e+00    1.3576807e+04  2.6878707e+02
   2.700e+01    2.4520134e+04  2.8901231e+02
   2.000e+00    1.5024522e+04  2.7086660e+02
   2.400e+01    2.5616112e+04  2.9157141e+02
   3.000e+00    1.6070229e+04  2.7248836e+02
   2.100e+01    2.4152912e+04  2.8817566e+02
   4.000e+00    1.7428029e+04  2.7473767e+02
   1.800e+01    2.4442806e+04  2.8883494e+02
   5.000e+00    1.8683078e+04  2.7696111e+02
   1.500e+01    2.4443663e+04  2.8883690e+02
   6.000e+00    2.0518111e+04  2.8045239e+02
   1.200e+01    2.3974314e+04  2.8777121e+02
   7.000e+00    2.1561515e+04  2.8256170e+02
   1.000e+01    2.3540669e+04  2.8680181e+02
   8.000e+00    2.2590270e+04  2.8472669e+02
   4.000e+00    1.8422638e+04  2.7648757e+02
   1.000e+00    1.3526730e+04  2.6871853e+02
   2.700e+01    2.5069235e+04  2.9028363e+02
