#
#       Peak Name  Conv_flg Overlap_flg
#           1N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   127.422     8.280
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2743783e+02  7.9476498e-05
# w1(Hz)        1.5769747e+01  1.9741522e-02
# g1            6.5436507e-01  4.6431623e-03
# f02(ppm)      8.2797314e+00  8.7863791e-06
# w2(Hz)        1.6739457e+01  2.2580761e-02
# g2            4.7355854e-01  3.9761640e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    1.1165362e+05  4.2804821e+02
   3.000e+01    8.2231045e+04  4.0506084e+02
   1.000e+00    8.0708890e+04  4.0403175e+02
   2.700e+01    8.2148115e+04  4.0500435e+02
   2.000e+00    8.1102189e+04  4.0429606e+02
   2.400e+01    8.2324538e+04  4.0512459e+02
   3.000e+00    8.1867798e+04  4.0481375e+02
   2.100e+01    8.1802227e+04  4.0476925e+02
   4.000e+00    8.1648502e+04  4.0466504e+02
   1.800e+01    8.1737883e+04  4.0472561e+02
   5.000e+00    8.1778766e+04  4.0475333e+02
   1.500e+01    8.1902966e+04  4.0483763e+02
   6.000e+00    8.1905139e+04  4.0483911e+02
   1.200e+01    8.1454171e+04  4.0453354e+02
   7.000e+00    8.1873520e+04  4.0481764e+02
   1.000e+01    8.1670488e+04  4.0467993e+02
   8.000e+00    8.2013808e+04  4.0491296e+02
   4.000e+00    8.1716764e+04  4.0471129e+02
   1.000e+00    8.1112971e+04  4.0430332e+02
   2.700e+01    8.2166133e+04  4.0501662e+02
