#
#       Peak Name  Conv_flg Overlap_flg
#          49N-HN         1           5
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   121.042     8.758
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2106976e+02  2.6686388e-04
# w1(Hz)        2.0339127e+01  6.9649249e-02
# g1            2.6185834e-01  8.1963534e-03
# f02(ppm)      8.7520696e+00  2.7473202e-05
# w2(Hz)        2.2594687e+01  7.2247485e-02
# g2            3.0390513e-01  8.9678266e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.8714114e+04  4.6260069e+02
   3.000e+01    3.9735287e+04  4.2271324e+02
   1.000e+00    2.7742903e+04  4.0542427e+02
   2.700e+01    4.0233384e+04  4.2357146e+02
   2.000e+00    3.1462898e+04  4.1029728e+02
   2.400e+01    3.9830960e+04  4.2286968e+02
   3.000e+00    3.4197162e+04  4.1415146e+02
   2.100e+01    3.8818067e+04  4.2121936e+02
   4.000e+00    3.5893780e+04  4.1672285e+02
   1.800e+01    3.9498047e+04  4.2235242e+02
   5.000e+00    3.7121519e+04  4.1855203e+02
   1.500e+01    3.9426381e+04  4.2219613e+02
   6.000e+00    3.7407772e+04  4.1902521e+02
   1.200e+01    3.9033128e+04  4.2160495e+02
   7.000e+00    3.7670488e+04  4.1939303e+02
   1.000e+01    3.8407259e+04  4.2061070e+02
   8.000e+00    3.8205907e+04  4.2024434e+02
   4.000e+00    3.5929317e+04  4.1673982e+02
   1.000e+00    2.8623181e+04  4.0650994e+02
   2.700e+01    4.0165156e+04  4.2343641e+02
