#
#       Peak Name  Conv_flg Overlap_flg
#          14N-HN         1           3
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   114.697     6.981
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1472953e+02  1.1279864e-04
# w1(Hz)        1.7694807e+01  2.9286659e-02
# g1            4.9491966e-01  5.2550785e-03
# f02(ppm)      6.9824237e+00  1.2127900e-05
# w2(Hz)        1.8240406e+01  3.3445725e-02
# g2            3.1599870e-01  4.7839368e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    8.6732822e+04  3.9106937e+02
   3.000e+01    6.3336838e+04  3.6855601e+02
   1.000e+00    3.9421380e+04  3.5202230e+02
   2.700e+01    6.3287974e+04  3.6851872e+02
   2.000e+00    4.4739404e+04  3.5513033e+02
   2.400e+01    6.2608545e+04  3.6794111e+02
   3.000e+00    4.9304338e+04  3.5806359e+02
   2.100e+01    6.2807470e+04  3.6812788e+02
   4.000e+00    5.3366262e+04  3.6085118e+02
   1.800e+01    6.2955372e+04  3.6825934e+02
   5.000e+00    5.6118896e+04  3.6289941e+02
   1.500e+01    6.2363986e+04  3.6776135e+02
   6.000e+00    5.8059867e+04  3.6434107e+02
   1.200e+01    6.1522449e+04  3.6708537e+02
   7.000e+00    5.8145546e+04  3.6441755e+02
   1.000e+01    6.0763627e+04  3.6649925e+02
   8.000e+00    5.9616420e+04  3.6555475e+02
   4.000e+00    5.3837339e+04  3.6121551e+02
   1.000e+00    3.8969599e+04  3.5180130e+02
   2.700e+01    6.3161322e+04  3.6842715e+02
