#
#       Peak Name  Conv_flg Overlap_flg
#          13N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   126.629     9.020
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2662566e+02  6.5529297e-05
# w1(Hz)        1.6231636e+01  1.6241847e-02
# g1            6.7052359e-01  3.8046548e-03
# f02(ppm)      9.0213248e+00  9.4964334e-06
# w2(Hz)        2.1781378e+01  2.6755455e-02
# g2            2.7485228e-01  3.0152242e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    7.2775892e+04  2.2643477e+02
   3.000e+01    5.0687047e+04  2.1319158e+02
   1.000e+00    4.7853826e+04  2.1178911e+02
   2.700e+01    5.0665312e+04  2.1318055e+02
   2.000e+00    4.8982275e+04  2.1233914e+02
   2.400e+01    5.0852267e+04  2.1327556e+02
   3.000e+00    4.9275324e+04  2.1248384e+02
   2.100e+01    5.0684927e+04  2.1319050e+02
   4.000e+00    4.9692985e+04  2.1269139e+02
   1.800e+01    5.0694718e+04  2.1319547e+02
   5.000e+00    4.9123692e+04  2.1240887e+02
   1.500e+01    5.0578641e+04  2.1313661e+02
   6.000e+00    4.9292590e+04  2.1249239e+02
   1.200e+01    5.0557044e+04  2.1312567e+02
   7.000e+00    4.9668905e+04  2.1267938e+02
   1.000e+01    4.9964926e+04  2.1282735e+02
   8.000e+00    4.9346744e+04  2.1251922e+02
   4.000e+00    4.9431164e+04  2.1256110e+02
   1.000e+00    4.7658456e+04  2.1169504e+02
   2.700e+01    5.0297392e+04  2.1299447e+02
