0.000e+00	8.5466880e+06	8.5466880e+04
4.000e+01	7.1817819e+06	7.1817819e+04
1.000e+00	5.0972447e+06	5.0972447e+04
3.600e+01	7.1552872e+06	7.1552872e+04
2.000e+00	4.9553697e+06	4.9553697e+04
3.200e+01	7.1928926e+06	7.1928926e+04
3.000e+00	5.2963826e+06	5.2963826e+04
2.800e+01	7.1894739e+06	7.1894739e+04
4.000e+00	5.7271356e+06	5.7271356e+04
2.400e+01	7.1535779e+06	7.1535779e+04
5.000e+00	6.0288337e+06	6.0288337e+04
2.000e+01	7.0689656e+06	7.0689656e+04
6.000e+00	6.4108707e+06	6.4108707e+04
1.800e+01	7.0954604e+06	7.0954604e+04
7.000e+00	6.5236870e+06	6.5236870e+04
1.600e+01	7.0159762e+06	7.0159762e+04
8.000e+00	6.6390672e+06	6.6390672e+04
1.400e+01	7.0031561e+06	7.0031561e+04
9.000e+00	6.7296621e+06	6.7296621e+04
1.200e+01	6.9510214e+06	6.9510214e+04
1.000e+01	6.8433331e+06	6.8433331e+04
1.000e+00	5.0545113e+06	5.0545113e+04
4.000e+01	7.1911833e+06	7.1911833e+04
2.000e+00	4.9015256e+06	4.9015256e+04
3.600e+01	7.1706712e+06	7.1706712e+04
