0.000e+00	1.0751590e+07	1.0751590e+05
4.000e+01	9.2173381e+06	9.2173381e+04
1.000e+00	6.5864240e+06	6.5864240e+04
3.600e+01	9.1098222e+06	9.1098222e+04
2.000e+00	6.6853387e+06	6.6853387e+04
3.200e+01	9.2517432e+06	9.2517432e+04
3.000e+00	6.6864138e+06	6.6864138e+04
2.800e+01	9.1356260e+06	9.1356260e+04
4.000e+00	6.8423119e+06	6.8423119e+04
2.400e+01	9.1474528e+06	9.1474528e+04
5.000e+00	7.2551729e+06	7.2551729e+04
2.000e+01	8.9001662e+06	8.9001662e+04
6.000e+00	7.4981589e+06	7.4981589e+04
1.800e+01	8.8313560e+06	8.8313560e+04
7.000e+00	7.8250072e+06	7.8250072e+04
1.600e+01	8.8786630e+06	8.8786630e+04
8.000e+00	8.0217613e+06	8.0217613e+04
1.400e+01	8.7797484e+06	8.7797484e+04
9.000e+00	8.2400186e+06	8.2400186e+04
1.200e+01	8.6442784e+06	8.6442784e+04
1.000e+01	8.4561255e+06	8.4561255e+04
1.000e+00	6.6982406e+06	6.6982406e+04
4.000e+01	9.2452922e+06	9.2452922e+04
2.000e+00	6.6649106e+06	6.6649106e+04
3.600e+01	9.1936846e+06	9.1936846e+04
