#
#       Peak Name  Conv_flg Overlap_flg
#           5N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   112.961     8.273
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1297231e+02  1.1272326e-04
# w1(Hz)        1.4824894e+01  1.8808817e-02
# g1            6.0861124e-01  5.4463628e-03
# f02(ppm)      8.2684873e+00  1.3737284e-05
# w2(Hz)        1.7647183e+01  2.2619582e-02
# g2            5.4043139e-01  4.9032795e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.7071651e+04  2.0129267e+02
   3.000e+01    5.0326495e+04  1.9210749e+02
   1.000e+00    4.7990116e+04  1.8910182e+02
   2.800e+01    5.0207429e+04  1.9195202e+02
   2.000e+00    4.8320690e+04  1.8952126e+02
   2.600e+01    5.0123965e+04  1.9184318e+02
   3.000e+00    4.8973643e+04  1.9035544e+02
   2.400e+01    5.0183684e+04  1.9192104e+02
   4.000e+00    4.9481571e+04  1.9100953e+02
   2.200e+01    4.9972497e+04  1.9164598e+02
   5.000e+00    4.9589836e+04  1.9114953e+02
   2.000e+01    5.0052067e+04  1.9174953e+02
   6.000e+00    4.9781984e+04  1.9139850e+02
   1.800e+01    5.0108702e+04  1.9182329e+02
   7.000e+00    4.9985644e+04  1.9166308e+02
   1.600e+01    5.0339553e+04  1.9212455e+02
   8.000e+00    5.0100646e+04  1.9181280e+02
   1.400e+01    5.0140130e+04  1.9186425e+02
   9.000e+00    4.9916872e+04  1.9157365e+02
   1.300e+01    5.0480002e+04  1.9230828e+02
   1.000e+01    4.9991974e+04  1.9167131e+02
   1.200e+01    5.0142962e+04  1.9186794e+02
   1.100e+01    5.0301618e+04  1.9207498e+02
   2.000e+00    4.8642381e+04  1.8993130e+02
   2.800e+01    5.0124672e+04  1.9184411e+02
   8.000e+00    5.0007948e+04  1.9169210e+02
