#
#       Peak Name  Conv_flg Overlap_flg
#          23N-HN         1           6
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.261     8.903
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1726197e+02  1.1614209e-04
# w1(Hz)        1.4607565e+01  1.8541384e-02
# g1            7.3489181e-01  6.0542861e-03
# f02(ppm)      8.9026426e+00  1.3793195e-05
# w2(Hz)        1.6771924e+01  2.2281346e-02
# g2            5.2835370e-01  4.9320780e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.3875042e+04  2.0301331e+02
   3.000e+01    4.7236759e+04  1.9298853e+02
   1.000e+00    4.6848921e+04  1.9215017e+02
   2.800e+01    4.7175986e+04  1.9289541e+02
   2.000e+00    4.7103623e+04  1.9260292e+02
   2.600e+01    4.7139960e+04  1.9284109e+02
   3.000e+00    4.6925788e+04  1.9241327e+02
   2.400e+01    4.7157941e+04  1.9287062e+02
   4.000e+00    4.7326014e+04  1.9302391e+02
   2.200e+01    4.7352437e+04  1.9315399e+02
   5.000e+00    4.7423378e+04  1.9318934e+02
   2.000e+01    4.7283896e+04  1.9305563e+02
   6.000e+00    4.7169579e+04  1.9284525e+02
   1.800e+01    4.7092389e+04  1.9277903e+02
   7.000e+00    4.7331785e+04  1.9307644e+02
   1.600e+01    4.6904020e+04  1.9251561e+02
   8.000e+00    4.6978576e+04  1.9258998e+02
   1.400e+01    4.7165213e+04  1.9288442e+02
   9.000e+00    4.7351541e+04  1.9311854e+02
   1.300e+01    4.7317162e+04  1.9309831e+02
   1.000e+01    4.7205809e+04  1.9292482e+02
   1.200e+01    4.7266069e+04  1.9300822e+02
   1.100e+01    4.7257035e+04  1.9300864e+02
   2.000e+00    4.7051039e+04  1.9254241e+02
   2.800e+01    4.7241116e+04  1.9298839e+02
   8.000e+00    4.7235985e+04  1.9296256e+02
