#
#       Peak Name  Conv_flg Overlap_flg
#         128N-HN         1           3
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   114.548     7.002
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1452909e+02  8.5650285e-04
# w1(Hz)        1.7390615e+01  1.3245107e-01
# g1            6.8133511e-01  3.8007694e-02
# f02(ppm)      7.0014927e+00  7.0171194e-05
# w2(Hz)        1.4659391e+01  1.0139675e-01
# g2            8.3326267e-01  3.6190096e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.2154949e+03  1.2585340e+02
   3.000e+01    4.5858590e+03  1.1859074e+02
   1.000e+00    3.9814157e+03  1.1194329e+02
   2.800e+01    4.7648978e+03  1.2054988e+02
   2.000e+00    4.0954003e+03  1.1317680e+02
   2.600e+01    4.5528563e+03  1.1823838e+02
   3.000e+00    4.3864415e+03  1.1627482e+02
   2.400e+01    4.7219635e+03  1.2006854e+02
   4.000e+00    4.4897500e+03  1.1743422e+02
   2.200e+01    4.5211518e+03  1.1789232e+02
   5.000e+00    4.4711748e+03  1.1728442e+02
   2.000e+01    4.7642024e+03  1.2053576e+02
   6.000e+00    4.5803081e+03  1.1847320e+02
   1.800e+01    4.6585923e+03  1.1938266e+02
   7.000e+00    4.5578042e+03  1.1824584e+02
   1.600e+01    4.6102842e+03  1.1885068e+02
   8.000e+00    4.7352439e+03  1.2017621e+02
   1.400e+01    4.7409124e+03  1.2026260e+02
   9.000e+00    4.7388696e+03  1.2021828e+02
   1.300e+01    4.7280587e+03  1.2013631e+02
   1.000e+01    4.5751756e+03  1.1846342e+02
   1.200e+01    4.6795286e+03  1.1958906e+02
   1.100e+01    5.0492916e+03  1.2371416e+02
   2.000e+00    4.0726845e+03  1.1296337e+02
   2.800e+01    4.6406353e+03  1.1917606e+02
   8.000e+00    4.6386921e+03  1.1912321e+02
