#
#       Peak Name  Conv_flg Overlap_flg
#         116N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.325     6.531
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.0925223e+02  7.5285744e-04
# w1(Hz)        2.3899087e+01  1.3458421e-01
# g1            4.8366420e-01  3.9058381e-02
# f02(ppm)      6.5279287e+00  6.4976156e-05
# w2(Hz)        2.0994756e+01  1.1499924e-01
# g2            4.2739655e-01  2.2100466e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.4779455e+03  8.3330748e+01
   3.000e+01    3.7431551e+03  7.3774802e+01
   1.000e+00    2.5784549e+03  6.0107205e+01
   2.800e+01    4.0556267e+03  7.7771167e+01
   2.000e+00    2.9672431e+03  6.4410585e+01
   2.600e+01    3.8273951e+03  7.4841284e+01
   3.000e+00    3.4390788e+03  6.9999643e+01
   2.400e+01    3.4522238e+03  7.0160282e+01
   4.000e+00    3.4172535e+03  6.9733508e+01
   2.200e+01    3.8943151e+03  7.5694385e+01
   5.000e+00    3.4532848e+03  7.0173251e+01
   2.000e+01    4.2310818e+03  8.0060593e+01
   6.000e+00    3.8753317e+03  7.5451854e+01
   1.800e+01    4.2439940e+03  8.0230266e+01
   7.000e+00    3.4731294e+03  7.0416237e+01
   1.600e+01    3.7900320e+03  7.4367205e+01
   8.000e+00    3.7806556e+03  7.4248514e+01
   1.400e+01    3.6786738e+03  7.2964264e+01
   9.000e+00    3.3762142e+03  6.9234906e+01
   1.300e+01    3.5023543e+03  7.0775079e+01
   1.000e+01    3.4893882e+03  7.0615722e+01
   1.200e+01    3.5743610e+03  7.1664181e+01
   1.100e+01    4.3253225e+03  8.1302517e+01
   2.000e+00    2.3781579e+03  5.8018442e+01
   2.800e+01    3.6998103e+03  7.3229382e+01
   8.000e+00    3.8372849e+03  7.4967037e+01
