#
#       Peak Name  Conv_flg Overlap_flg
#         137N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   128.333     9.665
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2834475e+02  1.8406003e-04
# w1(Hz)        1.6404775e+01  3.1122467e-02
# g1            6.7426707e-01  9.6884889e-03
# f02(ppm)      9.6601518e+00  2.6516623e-05
# w2(Hz)        2.1665737e+01  5.0029590e-02
# g2            2.0664143e-01  6.9005175e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.4007821e+04  2.4605672e+02
   3.000e+01    3.8891290e+04  2.3357968e+02
   1.000e+00    3.8149392e+04  2.3184703e+02
   2.800e+01    3.9692522e+04  2.3547362e+02
   2.000e+00    3.9113092e+04  2.3410163e+02
   2.600e+01    3.9412890e+04  2.3480998e+02
   3.000e+00    3.8877510e+04  2.3354731e+02
   2.400e+01    3.9679953e+04  2.3544373e+02
   4.000e+00    3.9225815e+04  2.3436759e+02
   2.200e+01    3.9615190e+04  2.3528981e+02
   5.000e+00    3.8954980e+04  2.3372937e+02
   2.000e+01    3.9692448e+04  2.3547345e+02
   6.000e+00    3.9048274e+04  2.3394891e+02
   1.800e+01    3.9861020e+04  2.3587487e+02
   7.000e+00    3.8966608e+04  2.3375672e+02
   1.600e+01    3.9915553e+04  2.3600495e+02
   8.000e+00    3.9403115e+04  2.3478684e+02
   1.400e+01    3.9393884e+04  2.3476499e+02
   9.000e+00    3.9557769e+04  2.3515347e+02
   1.300e+01    3.9467582e+04  2.3493956e+02
   1.000e+01    3.9447615e+04  2.3489225e+02
   1.200e+01    3.9607975e+04  2.3527268e+02
   1.100e+01    3.9421214e+04  2.3482970e+02
   2.000e+00    3.8617234e+04  2.3293726e+02
   2.800e+01    3.9362217e+04  2.3469003e+02
   8.000e+00    3.9399239e+04  2.3477766e+02
