#
#       Peak Name  Conv_flg Overlap_flg
#          45N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   109.793     8.417
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.0978649e+02  1.0734370e-04
# w1(Hz)        1.3991527e+01  1.7175564e-02
# g1            7.2937283e-01  5.6895301e-03
# f02(ppm)      8.4114360e+00  1.4075404e-05
# w2(Hz)        1.7528897e+01  2.3431443e-02
# g2            5.0083575e-01  4.8105199e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.1019768e+04  2.1911091e+02
   3.000e+01    5.3391502e+04  2.0891039e+02
   1.000e+00    5.3113892e+04  2.0855609e+02
   2.800e+01    5.3414904e+04  2.0894032e+02
   2.000e+00    5.3431731e+04  2.0896184e+02
   2.600e+01    5.3635290e+04  2.0922256e+02
   3.000e+00    5.3226527e+04  2.0869969e+02
   2.400e+01    5.3278860e+04  2.0876648e+02
   4.000e+00    5.3461399e+04  2.0899980e+02
   2.200e+01    5.3330066e+04  2.0883188e+02
   5.000e+00    5.3379804e+04  2.0889544e+02
   2.000e+01    5.3586831e+04  2.0916043e+02
   6.000e+00    5.3111356e+04  2.0855286e+02
   1.800e+01    5.3661402e+04  2.0925605e+02
   7.000e+00    5.3667452e+04  2.0926381e+02
   1.600e+01    5.3433962e+04  2.0896469e+02
   8.000e+00    5.3356804e+04  2.0886604e+02
   1.400e+01    5.3529549e+04  2.0908704e+02
   9.000e+00    5.3314457e+04  2.0881194e+02
   1.300e+01    5.3225181e+04  2.0869797e+02
   1.000e+01    5.3735142e+04  2.0935069e+02
   1.200e+01    5.3606019e+04  2.0918503e+02
   1.100e+01    5.3390149e+04  2.0890867e+02
   2.000e+00    5.3423246e+04  2.0895099e+02
   2.800e+01    5.3460500e+04  2.0899865e+02
   8.000e+00    5.3313653e+04  2.0881091e+02
