#
#       Peak Name  Conv_flg Overlap_flg
#         153N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   111.101     6.543
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1110378e+02  1.4652684e-03
# w1(Hz)        2.8471636e+01  2.5589325e-01
# g1            5.3259063e-01  1.0410159e-01
# f02(ppm)      6.5400277e+00  1.0505271e-04
# w2(Hz)        2.0914252e+01  1.8771856e-01
# g2            3.7259593e-01  3.4117194e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.6802169e+03  1.6002355e+02
   3.000e+01    3.4144030e+03  1.4964769e+02
   1.000e+00    1.4394101e+03  7.7856747e+01
   2.800e+01    3.3277193e+03  1.4628283e+02
   2.000e+00    1.5421293e+03  8.1138683e+01
   2.600e+01    2.6732553e+03  1.2127351e+02
   3.000e+00    1.2932822e+03  7.3357310e+01
   2.400e+01    3.4259297e+03  1.5009587e+02
   4.000e+00    1.7464364e+03  8.7909881e+01
   2.200e+01    2.5891054e+03  1.1812224e+02
   5.000e+00    1.4811953e+03  7.9180632e+01
   2.000e+01    3.1746884e+03  1.4036859e+02
   6.000e+00    1.9651695e+03  9.5453541e+01
   1.800e+01    3.1379444e+03  1.3895394e+02
   7.000e+00    2.2829734e+03  1.0682515e+02
   1.600e+01    3.0247018e+03  1.3460747e+02
   8.000e+00    2.0746348e+03  9.9321656e+01
   1.400e+01    2.6316945e+03  1.1971473e+02
   9.000e+00    2.2421194e+03  1.0534085e+02
   1.300e+01    2.5426701e+03  1.1639076e+02
   1.000e+01    2.6325134e+03  1.1974539e+02
   1.200e+01    2.9327285e+03  1.3109393e+02
   1.100e+01    2.5609936e+03  1.1707294e+02
   2.000e+00    1.6697534e+03  8.5333758e+01
   2.800e+01    3.2795130e+03  1.4441613e+02
   8.000e+00    2.5015458e+03  1.1486239e+02
