#
#       Peak Name  Conv_flg Overlap_flg
#          54N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   119.166     7.788
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1916879e+02  1.2330504e-04
# w1(Hz)        1.7048858e+01  3.0959276e-02
# g1            6.4026988e-01  6.7835973e-03
# f02(ppm)      7.7876728e+00  1.5950567e-05
# w2(Hz)        2.0472031e+01  4.4986609e-02
# g2            2.6643895e-01  5.2598403e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    6.0890530e+04  2.6900831e+02
   3.000e+01    5.1558029e+04  2.5563654e+02
   1.000e+00    5.1818352e+04  2.5598817e+02
   2.700e+01    5.1463408e+04  2.5550905e+02
   2.000e+00    5.1489311e+04  2.5554394e+02
   2.400e+01    5.1490916e+04  2.5554610e+02
   3.000e+00    5.1948656e+04  2.5616466e+02
   2.100e+01    5.1758333e+04  2.5590699e+02
   4.000e+00    5.2055173e+04  2.5630917e+02
   1.800e+01    5.1721148e+04  2.5585672e+02
   5.000e+00    5.2082866e+04  2.5634678e+02
   1.500e+01    5.1521421e+04  2.5558720e+02
   6.000e+00    5.2007045e+04  2.5624385e+02
   1.200e+01    5.1412041e+04  2.5543991e+02
   7.000e+00    5.1862201e+04  2.5604753e+02
   1.000e+01    5.1926762e+04  2.5613498e+02
   8.000e+00    5.1831226e+04  2.5600559e+02
   4.000e+00    5.1669071e+04  2.5578637e+02
   1.000e+00    5.1746369e+04  2.5589081e+02
   2.700e+01    5.1368380e+04  2.5538119e+02
