#
#       Peak Name  Conv_flg Overlap_flg
#          20N-HN         1           4
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   120.549     8.950
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2054847e+02  1.2057173e-04
# w1(Hz)        1.6820246e+01  2.9299450e-02
# g1            6.9949090e-01  6.8042800e-03
# f02(ppm)      8.9494895e+00  1.2764782e-05
# w2(Hz)        1.6861719e+01  3.2940396e-02
# g2            4.5037284e-01  5.6567555e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.6979854e+04  2.5895229e+02
   3.000e+01    4.8715055e+04  2.4561784e+02
   1.000e+00    4.8116376e+04  2.4405183e+02
   2.700e+01    4.9112758e+04  2.4619092e+02
   2.000e+00    4.7790223e+04  2.4359450e+02
   2.400e+01    4.8614289e+04  2.4543453e+02
   3.000e+00    4.8953106e+04  2.4534844e+02
   2.100e+01    4.9112479e+04  2.4615742e+02
   4.000e+00    4.9041131e+04  2.4554793e+02
   1.800e+01    4.8880292e+04  2.4581989e+02
   5.000e+00    4.8871128e+04  2.4540490e+02
   1.500e+01    4.9125395e+04  2.4614588e+02
   6.000e+00    4.8975991e+04  2.4562039e+02
   1.200e+01    4.8371105e+04  2.4500112e+02
   7.000e+00    4.9337412e+04  2.4622679e+02
   1.000e+01    4.8801360e+04  2.4558534e+02
   8.000e+00    4.9322172e+04  2.4628700e+02
   4.000e+00    4.8888141e+04  2.4534856e+02
   1.000e+00    4.9028616e+04  2.4541049e+02
   2.700e+01    4.8559574e+04  2.4537781e+02
