#
#       Peak Name  Conv_flg Overlap_flg
#           6N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   127.317     8.849
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.2732485e+02  2.3953619e-04
# w1(Hz)        1.8071552e+01  6.1087847e-02
# g1            6.0717878e-01  1.2420203e-02
# f02(ppm)      8.8496538e+00  2.4787858e-05
# w2(Hz)        1.7862652e+01  6.5663495e-02
# g2            4.0119422e-01  1.0082578e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.5280261e+04  4.5133382e+02
   3.000e+01    4.7294560e+04  4.2974073e+02
   1.000e+00    4.7661775e+04  4.3068199e+02
   2.700e+01    4.7476348e+04  4.3020605e+02
   2.000e+00    4.7099440e+04  4.2924274e+02
   2.400e+01    4.7311804e+04  4.2978483e+02
   3.000e+00    4.7326172e+04  4.2982156e+02
   2.100e+01    4.7548632e+04  4.3039143e+02
   4.000e+00    4.7496688e+04  4.3025820e+02
   1.800e+01    4.7465723e+04  4.3017882e+02
   5.000e+00    4.7519657e+04  4.3031710e+02
   1.500e+01    4.7075955e+04  4.2918290e+02
   6.000e+00    4.7615056e+04  4.3056195e+02
   1.200e+01    4.7303762e+04  4.2976426e+02
   7.000e+00    4.7531341e+04  4.3034706e+02
   1.000e+01    4.7269256e+04  4.2967607e+02
   8.000e+00    4.7139817e+04  4.2934567e+02
   4.000e+00    4.7498127e+04  4.3026188e+02
   1.000e+00    4.6964153e+04  4.2889831e+02
   2.700e+01    4.7705856e+04  4.3079533e+02
