#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    7.4094808e+04  4.0139172e+02
   3.000e+01    6.4411403e+04  3.8518425e+02
   1.000e+00    6.1115234e+04  3.8004484e+02
   2.700e+01    6.4669584e+04  3.8559522e+02
   2.000e+00    6.2476626e+04  3.8214315e+02
   2.400e+01    6.4794491e+04  3.8579448e+02
   3.000e+00    6.3323159e+04  3.8346529e+02
   2.100e+01    6.4800845e+04  3.8580462e+02
   4.000e+00    6.3988072e+04  3.8451300e+02
   1.800e+01    6.4241178e+04  3.8491394e+02
   5.000e+00    6.4032200e+04  3.8458282e+02
   1.500e+01    6.5107350e+04  3.8629481e+02
   6.000e+00    6.4209007e+04  3.8486291e+02
   1.200e+01    6.4127540e+04  3.8473378e+02
   7.000e+00    6.3862614e+04  3.8431469e+02
   1.000e+01    6.4578313e+04  3.8544979e+02
   8.000e+00    6.4086432e+04  3.8466867e+02
   4.000e+00    6.3640224e+04  3.8396388e+02
   1.000e+00    6.0933591e+04  3.7976751e+02
   2.700e+01    6.4630033e+04  3.8553218e+02
