#
#       Peak Name  Conv_flg Overlap_flg
#          26N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   130.840     9.262
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.3083748e+02  1.1739685e-04
# w1(Hz)        1.5845326e+01  2.8701219e-02
# g1            7.0727385e-01  7.0791178e-03
# f02(ppm)      9.2610138e+00  1.3068728e-05
# w2(Hz)        1.6809712e+01  3.3624693e-02
# g2            4.7087311e-01  5.8804413e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    4.3350325e+04  2.0120727e+02
   3.000e+01    3.7065387e+04  1.9149353e+02
   1.000e+00    3.6613854e+04  1.9083677e+02
   2.700e+01    3.7645335e+04  1.9234551e+02
   2.000e+00    3.7057980e+04  1.9148271e+02
   2.400e+01    3.7431695e+04  1.9203056e+02
   3.000e+00    3.6927198e+04  1.9129192e+02
   2.100e+01    3.7180323e+04  1.9166162e+02
   4.000e+00    3.7125902e+04  1.9158199e+02
   1.800e+01    3.8196415e+04  1.9316377e+02
   5.000e+00    3.7066471e+04  1.9149511e+02
   1.500e+01    3.6894790e+04  1.9124471e+02
   6.000e+00    3.7029649e+04  1.9144134e+02
   1.200e+01    3.7242789e+04  1.9175314e+02
   7.000e+00    3.7234777e+04  1.9174140e+02
   1.000e+01    3.7239428e+04  1.9174821e+02
   8.000e+00    3.7629008e+04  1.9232139e+02
   4.000e+00    3.7510765e+04  1.9214698e+02
   1.000e+00    3.6824524e+04  1.9114247e+02
   2.700e+01    3.7307657e+04  1.9184829e+02
