#    ncyc_cp        Intensity      Esd(Int.)
   0.000e+00    1.1478510e+07  1.0577000e+04
   1.000e+00    6.4348527e+06  7.4483116e+04
   1.000e+00    6.4417398e+06  7.4425019e+04
   2.000e+00    6.5220894e+06  7.3736370e+04
   3.000e+00    6.5783341e+06  7.3242521e+04
   4.000e+00    6.6736057e+06  7.2384102e+04
   5.000e+00    6.7160762e+06  7.1992644e+04
   5.000e+00    6.7160762e+06  7.1992644e+04
   6.000e+00    6.8836624e+06  7.0395877e+04
   7.000e+00    6.9307243e+06  6.9932708e+04
   8.000e+00    6.9984475e+06  6.9254992e+04
   9.000e+00    7.1155283e+06  6.8052501e+04
   1.000e+01    7.1752166e+06  6.7424598e+04
   1.000e+01    7.1958779e+06  6.7204929e+04
   1.100e+01    7.1935822e+06  6.7229395e+04
   1.200e+01    7.2716361e+06  6.6389351e+04
   1.300e+01    7.1878430e+06  6.7290497e+04
   1.400e+01    7.3198458e+06  6.5862117e+04
   1.500e+01    7.3462464e+06  6.5570700e+04
   1.500e+01    7.3198458e+06  6.5862117e+04
   1.600e+01    7.3554292e+06  6.5468893e+04
   1.700e+01    7.3898647e+06  6.5085075e+04
   1.800e+01    7.3852733e+06  6.5136436e+04
   1.900e+01    7.3669077e+06  6.5341311e+04
   2.000e+01    7.4036390e+06  6.4930648e+04
   2.000e+01    7.4162653e+06  6.4788640e+04
   2.200e+01    7.4334831e+06  6.4594300e+04
   2.400e+01    7.4357788e+06  6.4568328e+04
   2.600e+01    7.4507008e+06  6.4399163e+04
   2.800e+01    7.4690665e+06  6.4190139e+04
   3.000e+01    7.4748057e+06  6.4124634e+04
   3.000e+01    7.4931713e+06  6.3914425e+04
   3.200e+01    7.4908756e+06  6.3940750e+04
   3.400e+01    7.5046498e+06  6.3782587e+04
   3.600e+01    7.5195719e+06  6.3610673e+04
   3.800e+01    7.5149805e+06  6.3663633e+04
   4.000e+01    7.5218676e+06  6.3584172e+04
   4.000e+01    7.5149805e+06  6.3663633e+04
