#
#       Peak Name  Conv_flg Overlap_flg
#          29N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.992     7.808
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1801127e+02  9.8700429e-05
# w1(Hz)        1.3371769e+01  1.5368807e-02
# g1            7.9656659e-01  5.4852855e-03
# f02(ppm)      7.8061953e+00  1.2742326e-05
# w2(Hz)        1.6407483e+01  2.0767876e-02
# g2            5.2419544e-01  4.4502118e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.3473889e+04  1.2917340e+02
   3.000e+01    3.1063126e+04  1.2650793e+02
   1.000e+00    3.0786467e+04  1.2621134e+02
   2.700e+01    3.0848620e+04  1.2627780e+02
   2.000e+00    3.0843176e+04  1.2627198e+02
   2.400e+01    3.0989644e+04  1.2642896e+02
   3.000e+00    3.0671764e+04  1.2608895e+02
   2.100e+01    3.0919443e+04  1.2635365e+02
   4.000e+00    3.0854600e+04  1.2628420e+02
   1.800e+01    3.0897960e+04  1.2633063e+02
   5.000e+00    3.0908098e+04  1.2634149e+02
   1.500e+01    3.0827643e+04  1.2625536e+02
   6.000e+00    3.1157630e+04  1.2660969e+02
   1.200e+01    3.1151217e+04  1.2660278e+02
   7.000e+00    3.0685188e+04  1.2610326e+02
   1.000e+01    3.1305733e+04  1.2676962e+02
   8.000e+00    3.0812648e+04  1.2623932e+02
   4.000e+00    3.0953135e+04  1.2638978e+02
   1.000e+00    3.0748049e+04  1.2617031e+02
   2.700e+01    3.0805531e+04  1.2623172e+02
