#
#       Peak Name  Conv_flg Overlap_flg
#         228N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   115.498     7.431
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1549545e+02  7.1107836e-04
# w1(Hz)        1.6564882e+01  1.2606311e-01
# g1            4.7121960e-01  3.1548725e-02
# f02(ppm)      7.4325193e+00  1.0872271e-04
# w2(Hz)        2.4805984e+01  1.9602829e-01
# g2            4.5375138e-01  3.8859543e-02
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    5.7514338e+03  1.4138580e+02
   3.000e+01    5.6817986e+03  1.4062598e+02
   1.000e+00    4.3144063e+03  1.2687309e+02
   2.700e+01    5.4161499e+03  1.3777583e+02
   2.000e+00    4.9682230e+03  1.3315503e+02
   2.400e+01    5.8028787e+03  1.4195045e+02
   3.000e+00    5.2950606e+03  1.3650309e+02
   2.100e+01    5.5918339e+03  1.3965203e+02
   4.000e+00    5.3377129e+03  1.3694946e+02
   1.800e+01    5.6801471e+03  1.4060801e+02
   5.000e+00    5.4746289e+03  1.3839651e+02
   1.500e+01    5.6347341e+03  1.4011536e+02
   6.000e+00    5.5215710e+03  1.3889753e+02
   1.200e+01    5.6164451e+03  1.3991759e+02
   7.000e+00    5.7535790e+03  1.4140929e+02
   1.000e+01    5.8534644e+03  1.4250835e+02
   8.000e+00    5.3157296e+03  1.3671914e+02
   4.000e+00    5.9209916e+03  1.4325720e+02
   1.000e+00    4.3119146e+03  1.2685028e+02
   2.700e+01    5.8687891e+03  1.4267788e+02
