#
#       Peak Name  Conv_flg Overlap_flg
#          21N-HN         1          -1
#
# Input frequencies:
#     Omega1    Omega2    Omega3
#      0.000   117.828     9.162
#
# --------- Results of the fit -------------
#
# Parameter        Value           Esd
# f01(ppm)      1.1782668e+02  9.9012342e-05
# w1(Hz)        1.3929579e+01  1.5789258e-02
# g1            7.3137678e-01  5.2137606e-03
# f02(ppm)      9.1609725e+00  1.1933835e-05
# w2(Hz)        1.6307196e+01  1.8954593e-02
# g2            6.1540169e-01  4.5125537e-03
############################################
# RelaxDelay        Intensity      Esd(Int.)
   0.000e+00    3.9126018e+04  1.4306810e+02
   3.000e+01    3.5715255e+04  1.3927280e+02
   1.000e+00    3.5865420e+04  1.3943470e+02
   2.700e+01    3.5808343e+04  1.3937311e+02
   2.000e+00    3.5809889e+04  1.3937477e+02
   2.400e+01    3.5902568e+04  1.3947483e+02
   3.000e+00    3.5950030e+04  1.3952614e+02
   2.100e+01    3.5974384e+04  1.3955249e+02
   4.000e+00    3.5882092e+04  1.3945271e+02
   1.800e+01    3.6039047e+04  1.3962251e+02
   5.000e+00    3.5808650e+04  1.3937344e+02
   1.500e+01    3.5958138e+04  1.3953491e+02
   6.000e+00    3.5758864e+04  1.3931977e+02
   1.200e+01    3.5727297e+04  1.3928577e+02
   7.000e+00    3.5835550e+04  1.3940246e+02
   1.000e+01    3.5828104e+04  1.3939442e+02
   8.000e+00    3.6223733e+04  1.3982299e+02
   4.000e+00    3.5859333e+04  1.3942813e+02
   1.000e+00    3.5954579e+04  1.3953106e+02
   2.700e+01    3.5930633e+04  1.3950516e+02
